hour,visibility_km,rain_rate_mmhr,temperature_c,wind_speed_mps
4329,12.48,0.0,34.0,12.8
4330,17.95,0.0,36.6,4.0
4331,45.00,0.0,35.8,8.3
4332,26.29,0.0,35.7,5.0
4333,9.87,0.0,37.4,4.8
4334,15.70,0.0,37.9,2.7
4335,13.07,0.0,36.8,8.8
4336,14.31,0.0,35.7,7.2
4337,4.76,0.0,32.1,3.5
4338,22.93,0.0,32.6,4.5
4339,3.06,0.0,31.5,6.5
4340,12.06,0.0,27.7,2.7
4341,4.25,0.0,25.7,1.6
4342,7.99,0.0,28.1,4.8
4343,13.82,0.0,26.3,2.8
4344,20.52,0.0,25.4,7.6
4345,22.49,0.0,24.5,3.8
4346,10.85,0.0,27.0,2.0
4347,22.07,0.0,31.2,5.0
4348,11.73,0.0,31.1,2.1
4349,7.95,0.0,33.3,5.9
4350,15.24,0.0,31.2,1.3
4351,7.03,0.0,35.3,4.5
4352,11.25,0.0,36.7,5.7
4353,9.14,0.0,38.1,2.2
4354,4.81,0.0,36.3,9.6
4355,14.85,0.0,36.5,1.8
4356,13.28,0.0,37.2,5.4
4357,24.30,0.0,37.3,1.7
4358,3.97,0.0,34.7,2.3
4359,7.94,0.0,35.0,5.5
4360,23.97,0.0,36.5,6.0
4361,16.74,0.0,32.8,4.9
4362,18.81,0.0,32.5,7.0
4363,29.11,0.0,31.8,2.1
4364,7.70,0.0,31.7,1.8
4365,7.25,0.0,29.7,6.6
4366,20.36,0.0,29.4,1.6
4367,17.82,0.0,28.2,2.2
4368,11.30,0.0,27.8,4.2
4369,11.11,0.0,28.9,5.4
4370,6.80,0.0,24.6,5.3
4371,31.41,0.0,29.9,2.0
4372,41.09,0.0,26.8,4.5
4373,23.81,0.0,30.3,2.4
4374,18.02,0.0,33.7,5.6
4375,17.36,0.0,33.4,4.9
4376,14.86,0.0,34.8,7.6
4377,4.23,0.0,36.3,3.9
4378,9.16,0.0,39.5,3.4
4379,19.92,0.0,34.0,12.6
4380,7.33,0.0,36.3,1.5
4381,4.01,6.6,39.3,13.6
4382,5.00,6.6,36.4,3.9
4383,24.63,0.0,35.6,2.0
4384,21.38,0.0,35.9,3.1
4385,14.44,0.0,31.8,7.3
4386,19.66,0.0,33.7,7.2
4387,10.54,0.0,30.6,15.3
4388,33.85,0.0,29.7,4.9
4389,4.69,0.0,27.7,5.3
4390,12.69,0.0,28.8,7.6
4391,9.18,0.0,27.1,1.4
4392,5.00,22.3,27.8,4.2
4393,2.98,22.3,27.0,5.0
4394,5.00,22.3,28.0,1.8
4395,5.00,22.3,28.1,4.1
4396,2.01,22.3,29.4,3.0
4397,0.74,22.3,29.8,4.2
4398,1.85,22.3,30.9,12.1
4399,17.06,0.0,36.4,15.5
4400,10.40,0.0,35.2,4.2
4401,8.63,0.0,32.8,6.0
4402,7.89,0.0,36.6,8.6
4403,20.04,0.0,38.7,5.7
4404,9.99,0.0,34.9,1.8
4405,9.38,0.0,38.1,4.6
4406,22.12,0.0,36.7,3.1
4407,31.10,0.0,33.3,7.3
4408,6.24,0.0,34.0,3.1
4409,24.70,0.0,33.4,4.7
4410,11.40,0.0,30.5,5.4
4411,21.13,0.0,30.0,2.7
4412,18.05,0.0,30.3,2.3
4413,12.33,0.0,29.3,2.2
4414,12.65,0.0,28.8,12.2
4415,18.19,0.0,26.6,6.5
4416,6.31,0.0,29.1,4.5
4417,6.14,0.0,27.4,7.8
4418,42.46,0.0,27.5,9.4
4419,24.55,0.0,28.6,4.4
4420,5.00,4.7,30.5,5.7
4421,3.33,4.7,31.6,3.0
4422,1.37,4.7,31.8,12.5
4423,8.86,0.0,35.2,4.6
4424,15.58,0.0,34.6,8.9
4425,24.30,0.0,37.0,9.4
4426,15.75,0.0,38.8,4.9
4427,16.02,0.0,36.5,8.9
4428,10.99,0.0,36.9,2.1
4429,17.99,0.0,35.6,3.5
4430,7.06,0.0,35.4,7.5
4431,13.13,0.0,37.0,3.6
4432,10.62,0.0,36.0,9.2
4433,29.00,0.0,31.0,5.7
4434,2.20,0.0,30.9,16.4
4435,11.12,0.0,33.3,4.2
4436,14.15,0.0,28.7,4.5
4437,4.01,0.0,28.6,5.3
4438,19.00,0.0,28.2,7.3
4439,11.26,0.0,27.9,2.1
4440,6.87,0.0,25.3,4.5
4441,22.45,0.0,27.9,5.1
4442,7.80,0.0,23.8,3.8
4443,19.79,0.0,28.0,5.1
4444,13.63,0.0,29.5,3.0
4445,9.53,0.0,28.8,1.7
4446,6.65,0.0,33.5,3.8
4447,7.94,0.0,32.4,1.5
4448,20.65,0.0,37.5,4.6
4449,24.33,0.0,36.7,2.1
4450,18.48,0.0,36.5,7.7
4451,11.97,0.0,38.4,3.2
4452,18.46,0.0,35.0,9.7
4453,14.73,0.0,37.6,3.4
4454,8.49,0.0,34.9,6.8
4455,7.03,0.0,37.3,5.2
4456,10.09,0.0,34.3,7.5
4457,8.32,0.0,30.6,4.6
4458,13.17,0.0,30.5,9.8
4459,31.94,0.0,31.2,4.8
4460,14.41,0.0,30.5,6.4
4461,29.42,0.0,26.6,2.6
4462,12.19,0.0,25.4,7.5
4463,11.02,0.0,27.0,13.6
4464,4.91,0.0,29.9,4.7
4465,17.88,0.0,26.9,2.8
4466,8.22,0.0,28.5,2.4
4467,7.27,0.0,25.0,2.0
4468,6.63,0.0,34.1,2.1
4469,15.06,0.0,29.6,2.9
4470,8.61,0.0,32.7,1.8
4471,32.72,0.0,31.0,5.5
4472,23.84,0.0,35.7,2.8
4473,2.65,2.7,35.2,7.0
4474,0.88,2.7,37.2,8.8
4475,3.92,2.7,36.9,5.6
4476,3.03,2.7,38.2,7.4
4477,5.00,2.7,38.9,3.1
4478,12.28,0.0,34.8,1.8
4479,24.30,0.0,38.6,1.7
4480,16.38,0.0,34.0,3.4
4481,5.66,0.0,34.5,4.5
4482,7.78,0.0,31.2,4.2
4483,9.28,0.0,31.4,5.2
4484,11.01,0.0,29.5,7.7
4485,10.36,0.0,32.0,11.6
4486,18.75,0.0,27.1,6.4
4487,16.47,0.0,30.1,5.5
4488,9.46,0.0,26.0,3.5
4489,18.13,0.0,30.1,1.8
4490,6.03,0.0,29.7,3.1
4491,18.53,0.0,28.5,3.9
4492,20.52,0.0,29.8,1.5
4493,14.37,0.0,31.5,3.0
4494,16.70,0.0,32.6,9.2
4495,18.07,0.0,34.5,4.3
4496,22.84,0.0,35.3,5.5
4497,19.01,0.0,34.6,10.0
4498,25.14,0.0,36.1,4.8
4499,4.74,0.0,37.8,4.6
4500,13.19,0.0,36.0,6.0
4501,11.85,0.0,36.6,23.9
4502,13.35,0.0,37.7,4.5
4503,20.92,0.0,36.5,4.2
4504,13.16,0.0,34.6,6.3
4505,12.85,0.0,35.4,6.7
4506,16.12,0.0,34.0,4.1
4507,4.93,0.0,30.4,4.6
4508,30.99,0.0,31.1,4.2
4509,11.44,0.0,27.7,7.1
4510,29.55,0.0,28.7,1.4
4511,7.30,0.0,28.1,10.1
4512,7.05,0.0,27.6,4.9
4513,10.63,0.0,27.4,1.2
4514,12.45,0.0,28.4,1.2
4515,8.98,0.0,29.0,4.3
4516,7.52,0.0,26.7,1.4
4517,15.22,0.0,33.4,10.8
4518,29.08,0.0,33.6,17.0
4519,32.97,0.0,33.2,2.0
4520,10.22,0.0,36.5,2.5
4521,6.37,0.0,35.4,3.2
4522,3.12,2.1,32.9,4.5
4523,5.00,2.1,38.0,5.2
4524,5.00,2.1,35.2,2.5
4525,15.35,0.0,35.4,10.0
4526,9.21,0.0,35.3,6.8
4527,21.06,0.0,36.3,9.2
4528,45.00,0.0,35.4,4.5
4529,11.18,0.0,35.5,10.5
4530,3.74,0.0,30.8,4.2
4531,6.58,0.0,30.2,1.9
4532,12.65,0.0,32.1,8.8
4533,11.10,0.0,29.9,2.3
4534,27.56,0.0,28.8,3.5
4535,8.54,0.0,27.8,2.7
4536,10.97,0.0,28.2,10.3
4537,8.26,0.0,27.9,3.4
4538,19.44,0.0,28.5,5.4
4539,7.27,0.0,29.8,8.6
4540,10.58,0.0,28.8,3.0
4541,1.47,24.2,31.6,5.7
4542,2.66,24.2,29.7,3.7
4543,5.00,24.2,33.9,5.1
4544,5.00,24.2,34.4,4.5
4545,5.00,24.2,37.4,8.2
4546,4.76,24.2,34.9,4.2
4547,2.51,24.2,37.8,4.4
4548,13.73,0.0,38.6,13.5
4549,13.46,0.0,38.6,2.0
4550,12.31,0.0,36.0,6.8
4551,19.77,0.0,35.7,13.7
4552,6.92,0.0,35.8,4.2
4553,45.00,0.0,32.2,2.0
4554,32.29,0.0,32.0,3.1
4555,7.48,0.0,30.1,3.8
4556,12.99,0.0,27.5,11.0
4557,8.51,0.0,31.3,1.8
4558,17.84,0.0,28.4,5.8
4559,11.55,0.0,26.3,1.9
4560,3.94,0.0,24.1,3.3
4561,7.01,0.0,28.3,9.1
4562,27.00,0.0,26.0,6.4
4563,10.68,0.0,28.1,5.7
4564,10.62,0.0,30.1,8.2
4565,18.20,0.0,29.5,4.5
4566,21.41,0.0,35.2,4.9
4567,11.55,0.0,32.4,4.2
4568,3.32,0.0,33.3,5.9
4569,7.52,0.0,36.6,5.7
4570,3.37,0.0,36.5,11.8
4571,5.26,0.0,40.4,1.8
4572,12.76,0.0,39.8,4.1
4573,3.76,18.1,39.8,4.0
4574,5.00,18.1,37.8,9.9
4575,3.58,18.1,37.2,2.6
4576,2.16,18.1,34.6,3.7
4577,5.00,18.1,35.0,4.6
4578,5.00,18.1,31.7,5.9
4579,5.00,18.1,31.2,4.0
4580,3.51,18.1,28.1,3.2
4581,3.04,18.1,28.5,3.0
4582,5.96,0.0,29.2,2.3
4583,7.58,0.0,29.5,2.6
4584,9.31,0.0,28.4,3.6
4585,5.50,0.0,29.9,2.9
4586,9.96,0.0,26.2,14.7
4587,10.29,0.0,30.0,5.9
4588,26.17,0.0,28.9,2.4
4589,4.61,0.0,32.0,5.8
4590,13.51,0.0,31.5,1.8
4591,5.38,0.0,33.1,9.6
4592,3.77,0.0,36.5,3.4
4593,9.06,0.0,36.6,8.7
4594,12.32,0.0,35.8,4.7
4595,26.14,0.0,35.3,5.3
4596,10.37,0.0,36.4,4.8
4597,8.82,0.0,37.4,0.8
4598,8.00,0.0,35.2,6.2
4599,8.93,0.0,36.6,2.5
4600,1.47,0.0,33.6,4.5
4601,7.45,0.0,33.7,6.2
4602,19.71,0.0,33.2,10.5
4603,2.80,0.0,30.7,8.6
4604,9.50,0.0,31.8,2.4
4605,10.24,0.0,29.7,2.0
4606,18.72,0.0,27.0,4.9
4607,13.07,0.0,26.2,6.3
4608,15.69,0.0,30.1,6.9
4609,2.34,4.6,29.5,7.6
4610,1.27,4.6,27.9,3.3
4611,8.86,0.0,29.6,4.8
4612,11.18,0.0,29.8,2.1
4613,24.40,0.0,32.4,9.7
4614,5.17,0.0,33.0,9.1
4615,42.66,0.0,31.0,4.2
4616,13.51,0.0,37.0,2.9
4617,7.72,0.0,38.3,2.3
4618,7.48,0.0,36.4,5.2
4619,11.07,0.0,38.0,2.4
4620,11.70,0.0,39.4,6.8
4621,12.28,0.0,42.7,4.7
4622,17.86,0.0,37.9,3.8
4623,8.19,0.0,36.8,7.2
4624,12.99,0.0,36.5,1.5
4625,9.96,0.0,35.5,5.8
4626,32.72,0.0,33.5,4.4
4627,4.12,0.0,29.5,3.9
4628,44.13,0.0,30.5,6.9
4629,7.17,0.0,29.7,9.9
4630,6.35,0.0,26.2,5.1
4631,10.20,0.0,28.9,6.0
4632,13.87,0.0,26.1,3.5
4633,9.80,0.0,29.9,3.0
4634,17.44,0.0,27.2,5.3
4635,9.30,0.0,30.6,3.6
4636,8.28,0.0,29.2,3.6
4637,7.00,0.0,33.4,11.1
4638,25.95,0.0,34.8,9.8
4639,15.34,0.0,34.9,2.1
4640,6.09,0.0,34.3,8.0
4641,9.29,0.0,36.9,7.0
4642,1.65,25.5,36.0,5.1
4643,5.00,25.5,35.9,8.6
4644,4.08,25.5,37.0,11.4
4645,3.69,0.0,37.5,7.1
4646,5.39,0.0,36.1,3.6
4647,5.75,0.0,35.9,3.5
4648,14.52,0.0,34.4,3.3
4649,4.40,0.0,34.1,5.6
4650,5.37,0.0,32.4,9.5
4651,10.48,0.0,29.2,2.1
4652,11.59,0.0,30.2,7.7
4653,8.74,0.0,28.0,10.6
4654,9.50,0.0,27.1,1.7
4655,5.15,0.0,26.6,3.6
4656,15.92,0.0,28.0,2.2
4657,3.67,0.0,28.6,5.8
4658,11.04,0.0,28.6,2.7
4659,35.46,0.0,30.3,2.5
4660,9.78,0.0,30.3,9.7
4661,5.26,0.0,31.7,2.6
4662,11.36,0.0,31.5,5.4
4663,10.13,0.0,34.8,4.4
4664,13.61,0.0,35.1,3.3
4665,13.48,0.0,37.3,4.2
4666,21.70,0.0,37.0,4.0
4667,9.01,0.0,37.6,8.7
4668,7.38,0.0,36.6,8.2
4669,7.49,0.0,37.4,5.7
4670,8.22,0.0,40.2,10.8
4671,14.47,0.0,33.6,6.7
4672,5.31,0.0,34.6,2.9
4673,6.91,0.0,35.3,3.1
4674,12.56,0.0,31.7,15.3
4675,25.10,0.0,31.7,7.3
4676,7.17,0.0,30.2,5.0
4677,15.02,0.0,30.5,5.0
4678,10.75,0.0,28.1,4.7
4679,16.48,0.0,25.5,18.5
4680,12.62,0.0,30.3,2.8
4681,12.38,0.0,27.8,7.5
4682,45.00,0.0,28.7,9.4
4683,45.00,0.0,28.6,3.0
4684,10.40,0.0,30.6,2.9
4685,7.03,0.0,33.0,1.9
4686,14.09,0.0,32.6,2.5
4687,17.50,0.0,32.9,7.3
4688,26.91,0.0,33.4,4.2
4689,3.17,0.0,38.1,6.6
4690,9.52,0.0,36.5,7.4
4691,8.98,0.0,38.5,4.4
4692,7.51,0.0,38.9,2.6
4693,4.96,0.0,37.3,6.5
4694,10.65,0.0,37.0,1.0
4695,5.00,3.7,36.4,9.3
4696,1.73,3.7,36.5,1.2
4697,3.85,3.7,32.9,2.1
4698,4.70,3.7,32.5,3.5
4699,5.00,3.7,32.0,2.2
4700,5.00,3.7,30.8,1.5
4701,3.47,3.7,30.2,4.8
4702,4.41,3.7,26.5,3.4
4703,19.25,0.0,27.5,3.3
4704,13.10,0.0,28.4,3.9
4705,19.53,0.0,26.0,2.0
4706,9.98,0.0,31.1,6.7
4707,25.03,0.0,27.0,2.6
4708,8.97,0.0,28.6,6.0
4709,8.07,0.0,30.5,4.0
4710,9.20,0.0,31.6,4.0
4711,6.81,0.0,34.9,3.5
4712,19.16,0.0,35.5,7.6
4713,4.74,0.0,35.0,8.8
4714,9.39,0.0,40.3,8.3
4715,14.80,0.0,38.8,3.9
4716,12.27,0.0,38.2,4.5
4717,3.56,11.8,38.7,2.8
4718,3.36,11.8,37.8,3.3
4719,4.03,11.8,36.7,2.2
4720,2.00,11.8,36.1,3.1
4721,2.74,11.8,34.1,5.4
4722,3.13,11.8,33.9,4.2
4723,16.01,0.0,31.7,3.2
4724,21.45,0.0,29.9,7.9
4725,11.25,0.0,31.8,2.5
4726,18.93,0.0,28.6,4.5
4727,12.86,0.0,27.6,18.7
4728,11.68,0.0,26.6,11.1
4729,19.50,0.0,26.5,3.3
4730,5.11,0.0,28.6,9.3
4731,15.88,0.0,28.8,3.1
4732,8.07,0.0,29.2,5.8
4733,22.72,0.0,33.5,13.0
4734,8.21,0.0,34.4,3.7
4735,10.11,0.0,32.7,7.2
4736,4.76,0.0,34.8,4.1
4737,15.19,0.0,34.0,3.2
4738,9.48,0.0,36.5,6.6
4739,8.83,0.0,36.7,6.2
4740,12.38,0.0,37.6,2.0
4741,1.34,38.9,36.4,3.7
4742,2.41,38.9,34.5,2.2
4743,3.27,38.9,35.6,1.6
4744,5.00,38.9,37.3,4.1
4745,4.08,38.9,33.2,5.5
4746,4.64,38.9,35.8,8.1
4747,3.79,38.9,30.3,1.8
4748,5.00,38.9,30.5,2.3
4749,20.89,0.0,29.8,10.8
4750,3.60,0.0,27.0,2.8
4751,13.92,0.0,25.6,1.9
4752,23.43,0.0,29.5,12.5
4753,5.10,0.0,29.7,4.1
4754,12.97,0.0,30.6,3.4
4755,8.82,0.0,28.1,3.0
4756,7.30,0.0,30.9,2.5
4757,27.16,0.0,31.6,4.1
4758,8.18,0.0,32.7,5.5
4759,8.23,0.0,33.6,5.8
4760,7.09,0.0,36.5,1.5
4761,6.34,0.0,40.4,11.2
4762,8.78,0.0,37.6,4.1
4763,8.52,0.0,38.0,5.5
4764,5.97,0.0,36.9,7.1
4765,11.98,0.0,38.7,3.6
4766,2.67,0.0,33.5,6.0
4767,12.95,0.0,35.9,4.9
4768,21.88,0.0,35.9,3.8
4769,8.86,0.0,34.5,4.7
4770,15.07,0.0,32.7,3.2
4771,10.47,0.0,28.8,2.7
4772,45.00,0.0,32.6,4.9
4773,21.84,0.0,29.7,4.9
4774,7.24,0.0,28.5,5.2
4775,26.44,0.0,29.9,10.6
4776,45.00,0.0,29.7,5.4
4777,10.70,0.0,27.7,3.6
4778,16.32,0.0,28.2,5.1
4779,22.37,0.0,30.1,17.3
4780,6.22,0.0,32.2,2.3
4781,4.05,0.0,33.1,12.6
4782,13.41,0.0,31.4,5.8
4783,7.44,0.0,32.6,4.7
4784,10.69,0.0,34.1,3.8
4785,22.53,0.0,37.3,3.5
4786,5.00,0.0,36.7,1.6
4787,5.00,0.0,38.5,5.0
4788,11.28,0.0,36.0,7.6
4789,8.28,0.0,36.5,4.1
4790,7.96,0.0,38.0,3.4
4791,34.68,0.0,34.1,2.9
4792,45.00,0.0,38.1,4.7
4793,23.27,0.0,35.9,6.3
4794,10.29,0.0,35.0,8.3
4795,6.25,0.0,32.8,1.5
4796,45.00,0.0,27.6,3.4
4797,15.99,0.0,31.1,6.9
4798,15.79,0.0,29.7,2.2
4799,8.51,0.0,27.6,4.0
4800,18.41,0.0,27.2,7.1
4801,3.23,37.5,29.2,4.2
4802,1.94,37.5,26.2,4.7
4803,2.98,37.5,30.8,2.3
4804,4.65,37.5,29.4,3.2
4805,5.00,37.5,31.9,5.4
4806,4.74,0.0,33.2,7.1
4807,5.79,0.0,32.2,3.6
4808,9.43,0.0,33.0,9.1
4809,6.95,0.0,36.8,4.5
4810,12.20,0.0,37.2,4.5
4811,9.07,0.0,38.2,10.5
4812,13.13,0.0,36.4,1.3
4813,13.47,0.0,39.1,1.0
4814,5.41,0.0,39.1,7.6
4815,10.75,0.0,36.0,3.8
4816,7.54,0.0,33.7,5.9
4817,24.12,0.0,33.4,4.5
4818,8.10,0.0,33.4,5.9
4819,9.05,0.0,32.3,6.8
4820,7.07,0.0,33.3,8.4
4821,11.97,0.0,30.6,5.8
4822,11.12,0.0,28.2,8.9
4823,29.64,0.0,28.9,3.3
4824,11.96,0.0,28.4,5.8
4825,27.31,0.0,28.2,1.9
4826,30.66,0.0,31.1,3.0
4827,9.85,0.0,28.4,6.8
4828,10.97,0.0,31.3,7.1
4829,8.63,0.0,32.5,4.0
4830,5.83,0.0,35.7,9.2
4831,45.00,0.0,31.1,1.7
4832,8.66,0.0,37.3,8.3
4833,7.09,0.0,34.8,4.0
4834,6.45,0.0,35.0,1.5
4835,8.37,0.0,36.3,2.4
4836,10.15,0.0,35.7,3.4
4837,25.68,0.0,39.5,2.4
4838,36.15,0.0,39.7,2.5
4839,3.49,0.0,35.4,6.1
4840,31.58,0.0,35.1,3.2
4841,33.33,0.0,35.9,1.2
4842,8.40,0.0,35.4,5.3
4843,7.05,0.0,31.9,3.1
4844,16.66,0.0,29.8,10.2
4845,8.31,0.0,27.3,2.8
4846,29.93,0.0,26.8,1.6
4847,16.35,0.0,30.5,3.8
4848,7.75,0.0,26.2,2.4
4849,14.52,0.0,28.7,2.5
4850,12.71,0.0,28.2,3.7
4851,1.15,12.5,28.9,4.1
4852,2.02,12.5,28.1,3.7
4853,2.46,12.5,31.3,3.9
4854,4.59,12.5,35.4,6.4
4855,5.00,12.5,34.2,4.0
4856,5.00,12.5,36.3,5.2
4857,7.98,0.0,34.3,7.3
4858,5.01,0.0,37.1,3.1
4859,7.33,0.0,37.5,4.5
4860,7.98,0.0,37.8,4.7
4861,7.53,0.0,38.4,1.9
4862,12.03,0.0,37.6,1.2
4863,18.52,0.0,35.0,4.6
4864,9.52,0.0,34.3,2.4
4865,16.46,0.0,34.2,11.8
4866,21.80,0.0,36.1,6.8
4867,12.11,0.0,30.5,2.4
4868,6.16,0.0,29.8,1.5
4869,10.30,0.0,28.9,2.1
4870,22.47,0.0,29.1,4.8
4871,17.78,0.0,29.6,3.7
4872,6.42,0.0,28.5,6.8
4873,5.00,17.9,26.6,2.4
4874,3.00,17.9,29.6,6.0
4875,1.92,17.9,31.7,5.4
4876,3.59,17.9,30.5,9.5
4877,1.46,17.9,31.3,5.0
4878,5.00,17.9,35.6,2.7
4879,5.00,17.9,32.3,9.9
4880,6.68,0.0,35.7,3.8
4881,11.01,0.0,37.0,3.5
4882,20.55,0.0,37.7,4.8
4883,5.48,0.0,38.7,9.2
4884,5.85,0.0,36.2,8.5
4885,10.57,0.0,37.4,6.3
4886,10.31,0.0,36.7,7.6
4887,12.54,0.0,34.8,5.8
4888,11.44,0.0,33.3,2.6
4889,5.49,0.0,36.2,7.9
4890,4.62,0.0,33.2,1.0
4891,5.52,0.0,30.3,4.4
4892,16.47,0.0,29.1,4.6
4893,21.56,0.0,29.4,16.5
4894,11.55,0.0,30.0,2.5
4895,18.66,0.0,26.8,8.2
4896,8.46,0.0,28.8,5.1
4897,9.77,0.0,30.3,3.6
4898,21.21,0.0,29.4,1.5
4899,16.10,0.0,28.2,5.1
4900,13.54,0.0,30.3,5.1
4901,11.15,0.0,31.2,3.8
4902,6.08,0.0,32.3,12.0
4903,12.82,0.0,34.2,8.9
4904,14.67,0.0,34.7,4.0
4905,45.00,0.0,35.1,8.7
4906,11.62,0.0,38.0,9.8
4907,9.76,0.0,39.2,3.0
4908,4.33,4.2,39.5,2.4
4909,5.00,4.2,36.3,2.2
4910,4.51,4.2,38.8,8.2
4911,3.28,4.2,38.9,3.7
4912,2.28,4.2,33.9,2.9
4913,2.22,4.2,32.9,8.0
4914,5.00,4.2,31.1,3.7
4915,3.08,4.2,30.0,2.4
4916,40.62,0.0,32.6,11.0
4917,12.81,0.0,28.1,8.5
4918,16.33,0.0,29.7,3.1
4919,8.74,0.0,25.8,2.8
4920,7.44,0.0,25.9,4.0
4921,19.26,0.0,26.9,6.7
4922,24.96,0.0,29.5,8.9
4923,6.71,0.0,29.1,2.3
4924,7.84,0.0,30.4,1.7
4925,8.20,0.0,30.5,4.0
4926,18.28,0.0,32.2,2.3
4927,15.14,0.0,32.6,3.8
4928,11.48,0.0,36.5,3.1
4929,7.63,0.0,37.0,1.7
4930,31.97,0.0,36.9,12.4
4931,21.90,0.0,37.3,4.8
4932,3.68,0.0,38.4,7.6
4933,20.37,0.0,39.2,1.2
4934,10.25,0.0,36.3,2.9
4935,8.49,0.0,37.5,3.0
4936,19.29,0.0,34.5,8.2
4937,15.04,0.0,33.9,12.5
4938,12.85,0.0,32.7,2.2
4939,7.10,0.0,33.4,4.9
4940,22.39,0.0,29.8,9.7
4941,5.80,0.0,26.4,3.0
4942,19.38,0.0,27.2,2.8
4943,12.86,0.0,31.1,6.1
4944,11.92,0.0,25.5,1.7
4945,8.75,0.0,25.3,1.3
4946,13.45,0.0,29.9,0.7
4947,5.34,0.0,30.5,6.8
4948,25.55,0.0,29.9,10.2
4949,9.57,0.0,32.5,4.5
4950,8.05,0.0,32.3,8.2
4951,10.83,0.0,32.8,1.2
4952,2.92,46.1,38.0,6.4
4953,5.00,46.1,35.5,4.9
4954,1.29,46.1,35.3,2.7
4955,3.50,46.1,35.3,5.6
4956,5.00,46.1,39.9,13.1
4957,3.81,46.1,38.1,7.8
4958,4.09,46.1,38.6,3.1
4959,11.98,0.0,39.3,3.1
4960,8.25,0.0,34.7,5.8
4961,16.85,0.0,37.5,6.4
4962,10.86,0.0,32.8,2.8
4963,13.26,0.0,31.8,13.1
4964,16.94,0.0,32.6,4.3
4965,15.88,0.0,29.5,8.9
4966,12.91,0.0,29.9,3.7
4967,20.89,0.0,27.4,16.7
4968,22.35,0.0,28.6,5.6
4969,19.51,0.0,30.3,1.5
4970,22.95,0.0,29.6,2.7
4971,27.48,0.0,28.8,5.9
4972,5.91,0.0,30.6,11.2
4973,45.00,0.0,31.1,5.0
4974,13.38,0.0,32.9,2.2
4975,10.53,0.0,36.5,4.3
4976,13.48,0.0,35.7,5.6
4977,5.03,0.0,37.8,7.3
4978,14.02,0.0,38.1,10.6
4979,2.27,0.6,39.8,9.5
4980,3.82,0.6,36.4,4.4
4981,3.99,0.6,38.1,1.7
4982,2.56,0.6,40.1,7.9
4983,1.24,0.6,35.5,3.3
4984,4.31,0.6,38.8,11.8
4985,3.65,0.6,33.0,6.7
4986,4.10,0.6,32.6,3.9
4987,9.46,0.0,32.9,16.0
4988,8.21,0.0,30.7,5.9
4989,10.71,0.0,26.4,9.3
4990,13.24,0.0,29.3,2.9
4991,18.25,0.0,28.4,2.5
4992,7.49,0.0,27.2,1.2
4993,19.58,0.0,27.8,7.8
4994,18.03,0.0,25.6,3.7
4995,16.65,0.0,28.6,18.1
4996,36.53,0.0,31.6,5.4
4997,4.24,0.0,32.0,5.4
4998,39.27,0.0,34.5,10.3
4999,8.23,0.0,37.1,4.0
5000,14.08,0.0,34.3,3.3
5001,12.51,0.0,35.2,2.2
5002,5.46,0.0,38.8,4.7
5003,16.73,0.0,37.6,5.6
5004,20.46,0.0,37.7,3.3
5005,15.69,0.0,41.9,10.4
5006,5.02,0.0,39.2,1.4
5007,5.79,0.0,36.8,7.2
5008,8.02,0.0,36.3,2.4
5009,5.00,5.1,34.6,7.3
5010,3.87,5.1,31.0,4.9
5011,1.10,5.1,32.2,4.9
5012,5.00,5.1,30.3,6.3
5013,5.00,5.1,28.5,7.2
5014,6.35,0.0,28.1,3.8
5015,9.53,0.0,26.3,5.6
5016,10.26,0.0,25.7,6.9
5017,16.67,0.0,27.1,11.5
5018,13.73,0.0,27.4,6.1
5019,8.09,0.0,32.3,3.6
5020,26.75,0.0,32.6,13.9
5021,5.00,6.7,31.0,9.8
5022,3.55,6.7,33.8,8.2
5023,2.59,6.7,34.3,5.3
5024,31.72,0.0,34.7,4.4
5025,3.27,0.0,35.1,1.8
5026,7.12,0.0,36.8,9.3
5027,21.92,0.0,37.1,0.7
5028,28.08,0.0,37.8,5.1
5029,10.06,0.0,40.9,3.8
5030,45.00,0.0,37.2,6.2
5031,2.81,0.0,34.7,3.8
5032,23.50,0.0,35.2,4.9
5033,12.83,0.0,36.0,3.3
5034,9.10,0.0,36.1,4.8
5035,20.63,0.0,29.7,2.8
5036,9.64,0.0,30.6,4.4
5037,6.35,0.0,30.0,2.7
5038,13.06,0.0,30.2,13.0
5039,11.79,0.0,27.9,1.7
5040,7.63,0.0,28.0,2.6
5041,8.64,0.0,27.5,3.6
5042,9.51,0.0,26.7,3.3
5043,4.59,0.0,30.9,7.4
5044,4.42,0.0,29.1,4.5
5045,21.32,0.0,29.4,2.8
5046,5.18,0.0,32.3,3.6
5047,12.05,0.0,31.8,6.6
5048,3.97,0.0,34.9,1.2
5049,30.07,0.0,35.8,2.3
5050,10.36,0.0,37.2,3.7
5051,23.82,0.0,37.1,5.1
5052,43.32,0.0,38.1,4.4
5053,5.62,0.0,40.6,5.2
5054,8.10,0.0,33.6,4.1
5055,20.56,0.0,38.8,6.9
5056,2.50,6.3,33.3,3.8
5057,4.35,6.3,35.0,2.9
5058,3.89,6.3,34.9,2.1
5059,0.90,6.3,31.4,3.7
5060,5.00,6.3,30.8,4.1
5061,3.37,6.3,30.6,3.6
5062,1.79,6.3,30.2,1.7
5063,5.00,6.3,26.4,5.3
