hour,visibility_km,rain_rate_mmhr,temperature_c,wind_speed_mps
4397,50.00,0.0,15.6,3.9
4398,2.84,0.0,17.8,4.6
4399,7.55,0.0,20.1,7.2
4400,16.38,0.0,21.9,7.5
4401,19.44,0.0,22.7,5.5
4402,11.24,0.0,23.0,1.7
4403,11.64,0.0,25.7,1.6
4404,16.92,0.0,22.6,3.6
4405,10.13,0.0,24.2,4.5
4406,37.13,0.0,23.5,1.5
4407,23.84,0.0,22.0,4.4
4408,24.49,0.0,21.0,6.6
4409,5.62,0.0,19.8,4.3
4410,11.43,0.0,16.8,5.3
4411,9.58,0.0,17.1,6.4
4412,5.45,0.0,16.4,1.7
4413,16.25,0.0,14.8,6.6
4414,7.92,0.0,10.7,2.9
4415,20.58,0.0,10.6,3.9
4416,5.18,0.0,11.6,3.0
4417,48.19,0.0,12.8,8.5
4418,5.95,0.0,12.3,2.2
4419,14.52,0.0,15.2,10.3
4420,22.95,0.0,17.1,18.8
4421,7.72,0.0,18.5,1.8
4422,24.09,0.0,18.3,3.2
4423,4.56,0.0,20.7,6.5
4424,38.93,0.0,19.5,2.5
4425,12.32,0.0,21.1,3.8
4426,7.56,0.0,20.4,5.0
4427,9.59,0.0,24.4,2.9
4428,23.27,0.0,25.7,4.7
4429,7.63,0.0,22.1,7.9
4430,6.69,0.0,18.9,4.3
4431,10.20,0.0,19.9,2.4
4432,4.75,0.0,19.3,9.0
4433,50.00,0.0,17.1,10.3
4434,7.74,0.0,16.2,5.6
4435,23.70,0.0,16.8,2.5
4436,14.41,0.0,16.3,2.6
4437,5.54,0.0,11.1,1.1
4438,12.12,0.0,12.7,3.1
4439,22.81,0.0,13.0,8.5
4440,10.48,0.0,11.2,3.0
4441,31.64,0.0,13.3,2.5
4442,27.58,0.0,13.3,8.3
4443,25.41,0.0,13.6,8.9
4444,0.12,0.0,14.0,3.2
4445,0.12,0.0,16.9,6.1
4446,0.12,0.0,16.6,2.7
4447,0.12,0.0,16.5,3.6
4448,0.12,0.0,20.3,1.5
4449,0.12,0.0,19.4,5.6
4450,0.12,0.0,19.6,4.2
4451,13.82,0.0,22.8,3.0
4452,9.76,0.0,22.5,4.2
4453,34.23,0.0,21.3,3.9
4454,17.07,0.0,22.4,2.7
4455,34.75,0.0,21.9,5.7
4456,10.25,0.0,20.6,3.7
4457,25.79,0.0,19.4,4.1
4458,45.06,0.0,15.3,1.9
4459,34.79,0.0,18.4,4.2
4460,5.08,0.0,16.1,4.0
4461,9.94,0.0,12.8,2.7
4462,9.24,0.0,13.4,6.2
4463,18.02,0.0,13.2,1.3
4464,21.10,0.0,12.7,3.4
4465,6.23,0.0,15.6,5.4
4466,12.86,0.0,10.5,15.8
4467,2.42,0.0,12.0,2.0
4468,38.61,0.0,11.8,4.7
4469,8.09,0.0,16.6,6.2
4470,12.74,0.0,18.6,4.7
4471,9.51,0.0,19.6,2.1
4472,30.47,0.0,19.8,3.4
4473,1.26,0.0,21.9,1.0
4474,12.02,0.0,21.6,4.5
4475,11.19,0.0,23.7,1.9
4476,8.47,0.0,24.4,5.9
4477,48.47,0.0,21.2,3.0
4478,5.99,0.0,21.6,2.9
4479,22.59,0.0,21.1,5.0
4480,16.20,0.0,22.4,5.2
4481,33.42,0.0,17.8,7.6
4482,7.14,0.0,19.4,3.8
4483,6.78,0.0,14.2,4.2
4484,29.28,0.0,17.1,2.0
4485,17.12,0.0,15.5,10.7
4486,3.54,0.0,13.1,2.6
4487,7.91,0.0,14.3,6.9
4488,16.60,0.0,12.0,7.0
4489,23.81,0.0,11.5,5.7
4490,7.08,0.0,15.9,3.9
4491,1.18,0.0,13.4,3.6
4492,18.51,0.0,16.2,4.3
4493,4.59,1.2,18.1,1.4
4494,2.43,1.2,18.9,4.4
4495,1.26,0.0,19.9,10.9
4496,23.36,0.0,21.2,3.9
4497,13.50,0.0,22.8,4.4
4498,10.17,0.0,22.5,2.4
4499,37.01,0.0,22.5,5.0
4500,20.28,0.0,20.6,2.8
4501,44.39,0.0,23.0,7.5
4502,4.00,0.0,23.6,8.9
4503,11.85,0.0,19.6,10.1
4504,3.34,0.0,19.8,1.9
4505,10.14,0.0,19.6,6.9
4506,9.99,0.0,19.9,6.6
4507,20.11,0.0,14.6,3.5
4508,12.63,0.0,16.4,9.2
4509,20.06,0.0,13.6,5.7
4510,21.39,0.0,12.3,10.2
4511,50.00,0.0,11.5,2.1
4512,9.47,0.0,11.7,2.9
4513,5.74,0.0,13.6,4.7
4514,14.83,1.1,13.0,9.1
4515,6.41,0.0,15.2,5.9
4516,0.47,0.0,13.5,2.5
4517,0.47,0.0,17.4,13.0
4518,0.47,0.0,18.3,3.8
4519,8.36,0.0,16.7,2.6
4520,21.64,0.0,22.4,2.8
4521,10.74,0.0,21.7,2.0
4522,7.29,0.0,23.1,1.2
4523,46.17,0.0,24.2,4.2
4524,6.14,0.0,24.1,1.8
4525,12.53,0.0,22.3,5.4
4526,20.53,0.0,23.1,8.1
4527,3.30,0.0,18.5,5.6
4528,17.89,0.0,20.7,4.6
4529,5.24,0.0,21.5,1.8
4530,23.53,0.0,16.6,7.4
4531,5.64,0.0,17.7,14.4
4532,21.20,0.0,17.8,10.4
4533,29.51,0.0,15.1,2.0
4534,24.27,0.0,14.8,4.3
4535,14.90,0.0,10.4,3.8
4536,10.12,0.0,11.2,3.5
4537,7.68,0.0,14.9,4.6
4538,39.52,0.0,14.7,16.4
4539,6.96,0.0,14.8,4.8
4540,5.31,0.0,14.7,3.4
4541,20.74,0.0,16.8,5.4
4542,6.44,0.0,20.2,2.0
4543,5.70,0.0,18.8,2.9
4544,3.84,0.0,21.2,8.1
4545,8.28,0.0,22.2,5.0
4546,11.40,2.6,20.9,15.8
4547,14.80,2.6,21.6,5.3
4548,26.08,2.6,24.9,2.1
4549,18.57,2.6,23.3,1.7
4550,10.46,0.0,20.9,8.2
4551,10.40,0.0,20.7,2.4
4552,18.32,0.0,18.6,2.3
4553,33.72,0.0,20.5,3.3
4554,13.48,0.0,17.2,8.1
4555,8.37,0.0,15.9,3.6
4556,5.51,0.0,16.4,2.7
4557,3.83,0.0,11.5,9.3
4558,20.76,0.0,13.2,8.4
4559,19.34,0.0,12.7,12.2
4560,19.33,0.0,12.2,10.1
4561,10.99,0.0,11.9,8.5
4562,37.55,0.0,12.2,2.9
4563,8.27,0.0,14.5,6.7
4564,26.16,0.0,13.6,9.3
4565,11.81,0.0,16.5,13.6
4566,7.49,0.0,16.7,5.0
4567,19.57,0.0,18.1,3.3
4568,16.91,0.0,20.4,2.6
4569,16.21,0.0,20.4,8.1
4570,13.00,0.0,23.8,3.0
4571,11.82,0.0,22.2,4.8
4572,50.00,0.0,24.1,2.6
4573,31.42,0.0,21.2,4.1
4574,21.72,0.0,20.7,5.8
4575,13.32,0.0,18.6,5.3
4576,27.27,0.0,19.3,7.0
4577,18.44,0.0,18.5,2.0
4578,12.44,0.0,17.7,4.2
4579,9.56,0.0,17.3,3.4
4580,11.42,0.0,16.0,2.5
4581,0.96,0.0,15.7,2.9
4582,14.42,0.0,11.9,2.6
4583,8.24,0.0,12.8,5.5
4584,43.56,0.0,11.0,5.7
4585,12.37,0.0,13.3,7.6
4586,4.71,0.0,15.9,5.5
4587,11.71,0.0,12.2,4.9
4588,5.28,0.0,16.1,4.7
4589,17.79,0.0,17.8,6.7
4590,15.38,0.0,16.2,1.3
4591,26.21,0.0,19.5,4.3
4592,6.47,0.0,19.5,5.4
4593,12.52,0.0,20.9,13.1
4594,4.09,0.0,21.3,2.3
4595,21.35,0.0,22.0,2.3
4596,18.45,0.0,24.3,1.1
4597,18.11,0.0,22.2,1.9
4598,12.20,0.0,20.9,4.1
4599,16.98,0.0,21.2,2.9
4600,43.97,0.0,16.8,2.9
4601,9.70,0.0,17.6,4.5
4602,13.61,0.0,19.4,6.4
4603,5.11,0.0,16.0,4.5
4604,6.08,0.0,14.3,4.6
4605,13.17,0.0,14.2,5.7
4606,29.46,0.0,14.3,1.5
4607,9.92,0.0,14.7,4.8
4608,10.09,0.0,11.8,4.3
4609,8.80,0.0,12.0,4.5
4610,7.94,0.0,12.8,3.2
4611,15.42,0.0,15.5,4.0
4612,3.68,0.0,15.1,5.7
4613,33.95,0.0,19.4,11.8
4614,7.15,0.0,17.2,1.6
4615,21.70,0.0,21.4,6.3
4616,4.41,0.0,18.6,9.3
4617,20.80,0.0,18.9,2.1
4618,20.85,0.0,21.7,4.0
4619,16.57,0.0,24.0,5.3
4620,5.50,0.0,21.8,15.0
4621,14.87,0.0,21.4,16.5
4622,4.73,0.0,23.3,2.1
4623,9.95,0.0,22.1,3.7
4624,27.76,0.0,18.8,5.1
4625,23.04,0.0,17.5,6.3
4626,12.33,0.0,18.7,5.1
4627,5.59,0.0,13.7,2.5
4628,20.42,0.0,16.6,2.5
4629,12.37,0.0,15.0,1.8
4630,1.90,0.0,9.7,1.3
4631,22.79,0.0,12.6,1.8
4632,11.95,0.0,9.5,9.0
4633,31.88,0.0,10.8,6.9
4634,5.07,0.0,12.4,6.2
4635,0.96,0.0,12.0,3.9
4636,15.23,0.0,18.3,4.4
4637,15.38,0.0,17.4,3.8
4638,3.15,0.0,19.5,1.7
4639,5.57,0.0,18.5,6.6
4640,50.00,0.0,20.0,7.5
4641,9.54,0.0,23.3,2.2
4642,21.86,0.0,22.4,2.2
4643,7.24,0.0,23.2,5.5
4644,2.29,0.0,21.1,5.5
4645,10.63,0.0,20.9,7.0
4646,9.85,0.0,22.1,10.5
4647,8.85,0.0,21.5,2.4
4648,11.11,0.0,18.4,4.3
4649,15.05,0.0,19.2,2.5
4650,10.80,3.2,15.6,2.6
4651,4.43,3.2,16.1,3.5
4652,17.97,3.2,12.7,10.6
4653,2.56,0.0,15.9,8.7
4654,2.36,0.0,12.6,4.3
4655,22.01,0.0,11.5,1.2
4656,18.28,0.0,10.7,5.7
4657,11.64,0.0,10.7,5.6
4658,3.99,0.0,13.7,2.6
4659,6.91,0.0,15.4,7.4
4660,9.87,0.0,16.2,2.5
4661,3.40,0.0,18.2,7.4
4662,6.74,0.0,20.0,5.2
4663,20.53,0.0,20.1,1.9
4664,38.16,0.0,19.1,3.6
4665,8.71,0.0,21.2,4.9
4666,22.31,0.0,18.3,5.4
4667,2.63,0.0,23.2,8.3
4668,20.65,0.0,22.6,9.0
4669,6.40,0.0,24.6,3.9
4670,15.58,0.0,20.6,6.3
4671,9.99,0.0,21.7,11.8
4672,35.03,0.0,18.4,2.4
4673,6.05,0.0,18.5,3.1
4674,20.13,0.0,14.9,1.7
4675,9.74,0.0,18.1,3.1
4676,10.73,0.0,16.4,5.1
4677,10.52,0.0,13.1,1.3
4678,6.19,0.0,13.4,5.8
4679,12.05,0.0,12.6,3.4
4680,11.59,0.0,11.4,4.3
4681,14.78,0.0,12.7,2.2
4682,13.03,0.0,12.3,4.2
4683,23.07,0.0,15.3,12.3
4684,25.50,0.0,14.5,3.5
4685,5.26,0.0,19.6,1.2
4686,24.41,0.0,17.2,9.3
4687,4.72,0.0,18.8,6.2
4688,19.50,0.0,20.6,4.7
4689,20.00,0.0,22.1,6.3
4690,2.64,0.0,21.8,4.7
4691,13.12,0.0,22.9,12.0
4692,8.37,0.0,22.6,7.0
4693,6.64,0.0,21.0,3.4
4694,35.90,0.0,20.1,11.0
4695,7.22,0.0,21.9,13.4
4696,6.39,0.0,22.1,7.7
4697,12.94,0.0,16.1,5.7
4698,21.08,0.0,15.1,2.7
4699,10.88,0.0,13.8,6.8
4700,30.97,0.0,16.0,5.7
4701,18.63,0.0,15.0,4.4
4702,2.13,0.0,11.5,6.8
4703,7.98,0.0,15.8,4.7
4704,7.77,0.0,11.7,6.2
4705,17.88,0.0,14.6,8.3
4706,1.49,0.0,14.2,2.0
4707,50.00,0.0,12.3,2.4
4708,18.63,0.0,14.1,2.6
4709,13.72,0.0,14.7,14.4
4710,31.35,0.0,15.3,6.6
4711,50.00,0.0,18.2,6.9
4712,24.45,0.0,18.0,8.8
4713,26.02,0.0,20.5,2.4
4714,13.53,0.0,24.5,1.3
4715,10.88,0.0,23.1,4.3
4716,8.33,0.0,21.4,7.7
4717,6.29,0.0,21.1,4.0
4718,7.03,0.0,21.0,2.0
4719,4.14,0.0,23.9,2.6
4720,11.47,0.0,18.1,2.2
4721,3.17,0.0,18.5,3.1
4722,14.19,0.0,17.9,2.2
4723,11.83,0.0,17.8,4.9
4724,13.70,0.0,14.2,3.2
4725,8.02,0.0,12.3,6.6
4726,50.00,0.0,13.3,2.5
4727,36.17,0.0,14.4,5.2
4728,4.50,0.0,11.8,4.4
4729,14.68,0.0,11.1,5.7
4730,7.49,0.0,13.1,6.2
4731,5.41,0.0,11.2,6.6
4732,4.17,0.0,14.4,7.4
4733,17.21,0.0,17.7,6.2
4734,7.06,0.0,18.5,5.4
4735,26.42,0.0,18.3,3.0
4736,26.98,0.0,22.2,7.5
4737,36.57,0.0,23.6,3.0
4738,6.16,0.0,22.5,3.8
4739,17.82,0.0,19.8,2.7
4740,20.21,0.0,19.4,2.6
4741,8.34,0.0,24.1,3.7
4742,6.57,0.0,21.9,3.9
4743,44.15,0.0,23.2,2.8
4744,14.61,0.0,17.7,4.5
4745,20.26,0.0,18.2,4.9
4746,6.31,0.0,18.7,3.2
4747,4.59,0.0,14.8,17.7
4748,7.72,0.0,16.2,5.5
4749,11.03,0.0,13.5,4.8
4750,5.20,0.0,12.9,3.0
4751,12.09,0.0,10.6,4.9
4752,3.16,0.0,12.5,5.2
4753,4.97,0.0,15.6,4.5
4754,20.84,0.0,13.4,10.5
4755,19.75,0.0,12.4,1.6
4756,8.90,0.0,16.7,3.6
4757,5.40,0.0,14.7,6.9
4758,5.36,0.0,19.7,2.6
4759,9.04,0.0,16.5,1.8
4760,20.40,0.0,20.1,3.3
4761,25.60,0.0,23.0,8.4
4762,8.19,0.0,20.2,2.7
4763,4.84,0.0,22.1,3.6
4764,15.09,0.0,23.9,5.8
4765,6.30,0.0,18.6,3.2
4766,8.05,0.0,22.9,3.4
4767,35.17,0.0,20.5,3.0
4768,23.61,0.0,21.8,3.2
4769,13.82,0.0,17.2,2.2
4770,4.40,0.0,15.0,3.8
4771,14.43,0.0,15.0,8.5
4772,28.51,0.0,13.8,11.6
4773,9.02,0.0,13.3,9.5
4774,35.91,0.0,12.1,4.9
4775,34.27,0.0,9.3,12.1
4776,46.11,0.0,12.0,17.8
4777,15.55,0.0,12.6,5.0
4778,19.49,0.0,12.5,2.5
4779,37.76,0.0,14.0,9.8
4780,17.43,0.0,14.7,2.2
4781,8.16,0.0,13.7,2.6
4782,8.51,0.0,16.6,1.3
4783,14.74,0.0,18.6,6.9
4784,4.34,0.0,19.2,1.1
4785,10.86,0.0,18.4,8.1
4786,29.29,0.0,23.2,13.3
4787,2.11,0.0,20.4,12.6
4788,41.58,0.0,20.2,2.1
4789,29.90,0.0,22.0,1.5
4790,8.43,0.0,20.9,3.0
4791,18.82,0.0,21.5,7.6
4792,12.21,0.3,20.9,9.2
4793,32.59,0.0,19.4,6.7
4794,26.74,0.0,17.1,6.2
4795,3.97,0.0,16.6,18.5
4796,19.49,0.0,12.2,3.4
4797,10.33,0.0,15.2,2.8
4798,13.02,0.0,12.1,2.2
4799,6.80,0.0,15.2,5.8
4800,49.33,0.0,13.7,4.0
4801,28.00,1.7,11.9,7.4
4802,6.74,1.7,12.7,3.4
4803,4.19,1.7,15.3,6.5
4804,8.95,0.0,11.1,3.6
4805,17.25,0.0,15.5,4.1
4806,14.76,0.0,19.6,4.3
4807,33.20,0.0,19.6,1.6
4808,22.92,0.0,18.3,4.1
4809,26.46,0.0,21.0,6.3
4810,15.82,0.0,19.9,2.5
4811,4.01,0.0,21.3,14.1
4812,10.42,0.0,22.5,4.5
4813,28.45,0.0,22.6,3.1
4814,11.69,0.0,22.4,3.0
4815,18.22,0.0,22.4,10.2
4816,9.44,0.0,17.7,2.7
4817,5.34,0.0,18.3,5.4
4818,11.04,0.0,15.7,7.6
4819,15.60,0.0,15.1,6.2
4820,7.21,0.0,13.4,3.2
4821,10.09,0.0,14.2,7.4
4822,5.75,0.0,14.2,4.9
4823,29.83,0.0,13.8,1.6
4824,9.63,0.0,10.3,9.3
4825,38.95,0.0,12.0,3.1
4826,41.39,0.0,10.9,4.0
4827,11.42,0.0,11.7,5.4
4828,5.44,0.0,13.5,3.3
4829,2.30,0.0,16.2,7.1
4830,3.75,0.0,17.7,2.3
4831,4.06,0.0,19.2,3.2
4832,36.70,0.0,20.3,9.4
4833,13.37,0.0,19.2,4.6
4834,16.64,0.0,23.0,2.4
4835,2.06,0.0,23.0,4.7
4836,4.67,0.0,21.3,5.7
4837,24.77,0.0,21.2,1.7
4838,15.32,0.0,20.3,12.1
4839,10.83,0.0,18.5,13.1
4840,19.14,0.0,20.4,4.8
4841,45.09,0.0,19.5,4.0
4842,10.21,0.0,15.5,4.5
4843,12.88,0.0,13.8,7.7
4844,14.21,0.0,13.0,5.9
4845,50.00,0.0,13.5,5.2
4846,2.27,0.0,10.5,10.3
4847,21.04,0.0,13.8,8.8
4848,11.11,0.0,13.5,2.5
4849,19.17,0.0,12.7,7.6
4850,7.20,0.0,13.8,8.9
4851,11.71,0.0,13.4,5.3
4852,21.52,0.0,15.1,6.4
4853,50.00,0.0,13.6,3.7
4854,23.25,0.0,19.0,2.2
4855,6.18,0.0,17.4,13.9
4856,8.68,0.0,19.2,2.0
4857,8.48,0.0,24.1,12.3
4858,2.90,0.0,20.9,4.3
4859,9.36,0.0,22.8,9.5
4860,21.90,0.0,22.6,4.5
4861,4.40,0.0,19.7,7.9
4862,28.18,0.0,19.7,5.9
4863,18.00,0.0,23.5,3.0
4864,6.77,0.0,20.2,4.9
4865,10.88,0.0,18.1,4.1
4866,43.76,0.0,16.0,6.6
4867,21.91,0.0,16.0,4.9
4868,12.27,0.0,15.0,5.3
4869,10.07,0.0,13.6,2.4
4870,12.95,0.0,14.1,2.1
4871,8.09,0.0,10.7,4.7
4872,2.26,0.0,10.3,5.0
4873,50.00,0.0,13.6,2.4
4874,13.79,0.0,15.7,6.3
4875,16.75,0.0,14.6,6.5
4876,11.63,0.0,16.3,4.9
4877,6.77,0.0,15.4,4.5
4878,10.50,0.0,17.2,2.1
4879,3.39,0.0,18.5,2.1
4880,50.00,0.0,19.2,5.7
4881,4.54,0.0,22.5,2.7
4882,5.34,0.0,22.8,2.8
4883,8.57,0.0,21.0,5.3
4884,34.14,0.0,19.3,15.2
4885,12.32,0.0,21.5,3.5
4886,4.53,0.0,19.4,15.3
4887,33.23,0.0,20.4,4.3
4888,21.86,0.0,17.7,6.3
4889,18.74,0.0,20.0,8.0
4890,21.60,0.0,17.8,8.3
4891,50.00,0.0,16.5,5.5
4892,50.00,0.0,15.9,3.9
4893,7.03,0.0,13.8,7.4
4894,44.66,0.0,13.3,5.8
4895,16.55,0.0,14.1,3.5
4896,18.16,0.0,11.6,10.4
4897,3.15,0.0,12.8,5.9
4898,10.63,0.0,10.8,2.9
4899,6.36,0.0,13.3,2.7
4900,23.63,0.0,17.6,14.5
4901,28.70,0.0,16.7,3.3
4902,2.32,0.0,16.6,7.0
4903,11.97,0.0,18.4,5.6
4904,29.89,0.0,19.2,6.9
4905,10.49,0.0,20.6,14.1
4906,21.83,0.0,20.5,8.2
4907,16.13,0.0,22.3,7.4
4908,16.01,0.0,22.5,4.0
4909,9.81,0.0,21.6,3.0
4910,4.60,0.0,21.3,19.1
4911,4.97,0.0,20.8,4.4
4912,21.49,0.0,18.4,4.2
4913,12.37,0.0,18.7,5.3
4914,10.90,0.0,17.9,5.0
4915,8.68,0.0,17.6,11.7
4916,9.54,0.0,14.7,6.2
4917,28.15,0.0,12.3,2.0
4918,9.32,0.0,12.2,3.0
4919,4.17,0.0,10.1,4.5
4920,22.09,0.0,12.8,8.3
4921,10.34,0.0,8.8,1.8
4922,12.49,0.0,13.9,6.0
4923,44.08,0.0,14.9,7.0
4924,11.98,0.0,9.8,7.6
4925,15.35,0.7,17.3,4.3
4926,4.74,0.7,18.2,8.4
4927,10.22,0.7,17.5,2.7
4928,19.84,0.0,17.4,7.9
4929,3.51,0.0,18.9,4.3
4930,14.31,0.0,19.8,4.6
4931,13.21,0.0,23.5,4.6
4932,12.59,0.0,21.0,6.6
4933,27.93,0.0,22.8,2.3
4934,15.92,0.0,20.8,7.6
4935,39.74,0.0,20.3,7.6
4936,5.50,0.0,16.8,3.7
4937,13.58,0.0,16.2,4.5
4938,13.03,0.0,18.6,2.7
4939,5.18,0.0,15.1,2.2
4940,26.18,0.0,14.6,5.0
4941,50.00,0.0,15.8,5.1
4942,12.02,0.0,12.1,3.7
4943,18.25,0.0,11.5,2.1
4944,13.03,0.0,13.4,5.9
4945,6.88,0.0,11.8,3.6
4946,2.84,0.0,12.8,2.9
4947,6.93,0.0,14.6,9.6
4948,4.00,0.0,14.1,2.5
4949,47.62,0.0,16.5,6.3
4950,11.11,0.0,16.4,1.8
4951,9.24,0.0,19.4,1.9
4952,24.81,0.0,19.7,6.0
4953,4.97,0.0,19.8,3.7
4954,6.60,0.0,21.0,2.2
4955,12.86,0.0,17.7,7.9
4956,27.74,0.0,23.4,5.6
4957,18.20,0.0,19.5,1.3
4958,14.86,0.0,19.3,8.0
4959,12.97,0.0,19.4,2.4
4960,16.78,0.0,16.4,1.6
4961,14.32,0.0,18.6,2.7
4962,5.34,0.0,17.1,4.4
4963,12.64,0.0,14.5,4.7
4964,5.16,0.0,13.0,1.7
4965,13.00,0.0,12.0,1.9
4966,8.29,0.0,13.1,2.8
4967,50.00,0.0,9.3,2.9
4968,11.80,0.0,10.9,7.1
4969,3.96,0.0,9.4,3.5
4970,10.94,0.0,13.3,7.0
4971,18.46,0.0,12.5,8.6
4972,0.46,0.0,14.8,6.3
4973,0.46,0.0,17.1,0.7
4974,0.46,0.0,18.4,3.7
4975,0.46,0.0,16.3,4.1
4976,0.46,0.0,19.5,4.3
4977,0.46,0.0,21.7,1.3
4978,0.46,0.0,21.9,2.8
4979,11.52,0.0,22.5,2.0
4980,21.14,0.0,18.8,2.6
4981,7.05,0.0,22.3,3.8
4982,9.79,0.0,19.6,2.9
4983,12.04,0.0,21.0,2.7
4984,13.73,0.0,19.9,4.0
4985,13.17,0.0,18.7,3.3
4986,17.27,0.0,16.3,5.1
4987,23.93,0.0,17.1,3.5
4988,16.68,0.0,14.7,1.7
4989,17.51,0.0,13.4,2.4
4990,3.44,0.0,10.7,3.7
4991,12.68,0.0,12.2,3.4
4992,17.88,0.0,14.4,1.9
4993,21.83,0.0,9.5,6.7
4994,7.00,0.0,13.2,5.4
4995,7.19,0.0,14.2,3.1
4996,0.43,0.0,16.5,4.1
4997,0.43,0.0,16.2,2.4
4998,0.43,0.0,16.4,7.5
4999,0.43,0.0,18.4,15.5
5000,25.19,0.0,18.5,3.0
5001,13.45,0.0,21.8,9.3
5002,11.03,11.5,18.4,2.7
5003,10.29,11.5,20.5,3.3
5004,22.14,0.0,22.1,10.6
5005,15.81,0.0,23.0,4.2
5006,50.00,0.0,20.7,6.8
5007,6.16,0.0,18.8,3.8
5008,18.44,0.0,18.6,1.5
5009,7.98,0.0,17.1,18.2
5010,6.08,0.0,15.9,3.9
5011,12.08,0.0,14.4,4.9
5012,13.60,0.0,13.2,2.9
5013,50.00,0.0,10.3,7.2
5014,10.51,0.0,12.5,6.8
5015,4.93,0.0,12.6,1.8
5016,15.16,0.0,13.6,5.0
5017,2.32,0.0,12.8,7.6
5018,11.32,0.0,13.2,9.2
5019,12.34,0.0,13.3,6.6
5020,23.00,0.0,11.2,7.0
5021,26.55,0.0,15.5,3.2
5022,8.14,0.0,16.5,2.1
5023,10.80,0.0,19.2,3.7
5024,6.60,0.0,19.7,2.1
5025,4.94,0.0,19.7,2.9
5026,15.61,0.0,23.6,2.9
5027,4.40,0.0,22.4,2.5
5028,8.74,0.0,21.8,6.2
5029,5.50,0.0,21.8,2.4
5030,18.91,0.0,20.7,13.5
5031,50.00,0.0,19.9,8.1
5032,4.30,0.0,15.6,9.1
5033,2.77,0.1,16.2,3.0
5034,11.02,0.1,15.5,5.1
5035,12.34,0.1,15.7,2.4
5036,14.51,0.1,11.3,5.1
5037,8.52,0.0,12.0,1.6
5038,10.38,0.0,11.0,8.5
5039,16.35,0.0,11.6,3.0
5040,28.00,0.0,12.0,5.4
5041,2.55,5.8,10.5,6.0
5042,9.07,5.8,11.1,3.2
5043,14.46,5.8,11.7,2.8
5044,5.85,0.0,13.2,4.2
5045,48.66,0.0,14.9,7.3
5046,7.33,0.0,18.2,4.1
5047,11.79,0.0,16.0,6.4
5048,19.01,0.0,21.4,7.2
5049,7.59,0.0,17.9,4.0
5050,2.78,0.0,22.0,4.2
5051,8.65,0.0,20.4,4.9
5052,27.76,0.0,19.9,8.9
5053,9.30,0.0,23.0,3.6
5054,6.19,0.0,20.7,8.9
5055,25.55,0.0,19.8,5.2
5056,9.35,0.0,18.3,2.9
5057,8.10,0.0,16.6,4.4
5058,13.73,0.0,16.0,2.3
5059,22.57,0.0,10.1,2.0
5060,50.00,0.0,10.9,6.5
5061,23.61,0.0,13.3,7.2
5062,30.81,0.0,13.7,4.4
5063,8.13,0.0,13.4,4.6
5064,5.36,2.8,9.8,3.2
5065,12.81,2.8,11.7,5.0
5066,13.27,2.8,8.6,14.7
5067,5.14,0.0,12.1,8.2
5068,10.59,0.0,14.9,4.3
5069,16.77,0.0,14.9,4.1
5070,16.25,0.0,15.7,3.6
5071,18.24,0.0,17.4,1.9
5072,15.38,0.0,20.6,3.4
5073,8.12,0.0,19.3,6.7
5074,8.08,0.0,20.6,2.6
5075,4.67,0.0,23.3,3.8
5076,50.00,0.0,20.8,2.3
5077,12.31,0.0,18.5,7.2
5078,10.18,0.0,22.5,2.1
5079,5.79,0.0,21.2,6.4
5080,50.00,0.0,15.3,8.3
5081,5.16,0.0,17.2,3.7
5082,8.64,0.0,16.1,3.0
5083,16.99,0.0,16.9,6.0
5084,19.69,0.0,13.6,11.7
5085,26.22,0.0,12.8,10.0
5086,50.00,0.0,12.1,4.3
5087,18.26,0.0,10.6,2.6
5088,5.23,0.0,13.1,3.9
5089,9.92,0.0,10.1,1.6
5090,15.58,0.0,11.0,3.2
5091,50.00,0.0,12.6,5.9
5092,3.98,0.0,11.6,3.6
5093,31.88,0.0,17.4,3.1
5094,14.07,0.0,16.1,4.3
5095,23.81,0.0,18.6,3.8
5096,11.23,0.0,17.1,7.1
5097,6.21,0.0,20.7,2.0
5098,22.21,0.0,21.6,6.1
5099,20.56,0.0,22.3,4.4
5100,26.51,0.0,23.9,5.8
5101,12.05,0.0,20.1,1.9
5102,7.54,0.0,20.1,7.6
5103,3.50,0.0,18.3,6.2
5104,23.46,0.0,18.4,12.2
5105,17.10,0.0,18.3,2.7
5106,5.63,0.0,17.0,3.2
5107,7.92,1.6,17.2,1.5
5108,8.39,1.6,14.3,2.7
5109,3.72,1.6,12.5,10.6
5110,6.33,1.6,10.1,5.3
5111,4.92,0.0,12.5,2.9
5112,8.76,0.0,10.8,4.9
5113,6.75,0.0,12.5,4.3
5114,3.31,0.0,11.0,1.4
5115,50.00,0.0,14.3,1.6
5116,33.18,0.0,14.1,8.7
5117,6.53,0.0,16.2,7.0
5118,15.15,0.0,16.6,1.8
5119,17.01,0.0,15.9,4.2
5120,31.59,0.0,17.9,2.9
5121,6.33,0.0,17.6,8.6
5122,29.19,0.0,20.6,5.9
5123,7.86,0.0,18.6,2.3
5124,4.18,0.0,21.4,4.8
5125,21.74,0.0,15.4,4.4
5126,34.21,0.0,21.5,4.4
5127,50.00,0.0,17.8,3.3
5128,4.67,0.0,17.0,4.5
5129,21.31,0.0,19.3,2.7
5130,8.78,0.0,16.4,2.2
5131,22.80,0.0,15.9,2.1
