hour,visibility_km,rain_rate_mmhr,temperature_c,wind_speed_mps
4252,25.58,0.0,37.4,8.0
4253,15.36,0.0,40.8,6.2
4254,46.65,0.0,39.9,3.0
4255,30.91,0.0,42.1,3.4
4256,37.38,0.0,42.4,3.2
4257,45.65,0.0,43.7,7.3
4258,48.97,0.0,41.9,7.0
4259,26.77,0.0,40.9,3.0
4260,25.19,0.0,44.3,3.7
4261,27.82,0.0,46.3,9.6
4262,21.64,0.0,44.8,5.7
4263,35.12,0.0,43.2,6.0
4264,50.05,0.0,43.1,11.7
4265,15.83,0.0,40.5,5.6
4266,28.24,0.0,40.7,3.7
4267,19.30,0.0,37.4,3.6
4268,23.59,0.0,36.6,3.4
4269,27.43,0.0,34.7,8.0
4270,54.70,0.0,33.9,7.2
4271,64.73,0.0,34.3,6.0
4272,44.49,0.0,37.1,5.1
4273,34.48,0.0,35.0,6.9
4274,34.85,0.0,35.3,2.2
4275,44.70,0.0,38.5,4.5
4276,45.53,0.0,35.8,3.9
4277,42.49,0.0,37.4,2.0
4278,49.53,0.0,39.2,7.1
4279,25.52,0.0,41.5,4.8
4280,30.86,0.0,45.3,5.4
4281,44.45,0.0,46.6,4.7
4282,27.43,0.0,44.1,2.6
4283,81.36,0.0,43.2,2.0
4284,43.34,0.0,43.9,1.6
4285,28.18,0.0,43.9,3.1
4286,65.38,0.0,46.2,4.9
4287,45.25,0.0,44.7,10.6
4288,24.68,0.0,43.0,1.3
4289,35.98,0.0,39.0,1.3
4290,24.00,0.0,40.9,3.2
4291,39.30,0.0,35.3,6.8
4292,21.66,0.0,36.0,6.0
4293,34.95,0.0,35.6,4.0
4294,32.26,0.0,36.9,1.4
4295,39.72,0.0,36.4,1.7
4296,42.19,0.0,34.6,8.7
4297,42.08,0.0,34.0,5.4
4298,35.54,0.0,35.9,7.9
4299,22.11,0.0,35.6,7.2
4300,35.91,0.0,37.3,15.7
4301,29.26,0.0,38.1,3.4
4302,62.68,0.0,40.5,3.6
4303,43.82,0.0,39.8,5.6
4304,16.57,0.0,41.7,8.8
4305,36.45,0.0,41.4,1.7
4306,87.98,0.0,43.2,3.2
4307,23.00,0.0,45.4,4.1
4308,41.61,0.0,44.7,4.7
4309,27.96,0.0,40.2,6.8
4310,63.24,0.0,44.0,10.3
4311,25.38,0.0,43.3,7.5
4312,31.58,0.0,44.2,4.8
4313,42.50,0.0,41.5,4.9
4314,19.44,0.0,42.7,4.8
4315,31.03,0.0,40.1,13.9
4316,41.02,0.0,35.7,7.3
4317,13.32,0.0,39.7,2.4
4318,46.55,0.0,35.0,4.1
4319,21.08,0.0,34.4,2.9
4320,20.61,0.0,33.0,8.7
4321,55.09,0.0,33.5,1.7
4322,26.08,0.0,31.6,3.2
4323,16.35,0.0,37.4,3.4
4324,36.21,0.0,38.9,3.4
4325,49.94,0.0,39.2,2.7
4326,23.71,0.0,39.7,3.8
4327,37.41,0.0,40.2,8.3
4328,33.20,0.0,42.4,5.4
4329,21.75,0.0,43.3,5.9
4330,23.35,0.0,45.7,7.9
4331,42.54,0.0,44.8,7.1
4332,46.24,0.0,43.5,1.6
4333,34.41,0.0,45.2,4.6
4334,10.27,0.0,43.4,4.4
4335,71.74,0.0,44.7,2.0
4336,65.38,0.0,42.4,11.0
4337,44.77,0.0,43.6,2.2
4338,21.82,0.0,40.1,3.3
4339,20.10,0.0,41.1,4.1
4340,32.41,0.0,37.3,7.6
4341,25.87,0.0,37.4,3.8
4342,52.46,0.0,35.3,2.7
4343,49.44,0.0,33.9,11.1
4344,18.27,0.0,33.3,5.4
4345,53.05,0.0,35.5,1.9
4346,30.20,0.0,36.3,4.8
4347,25.25,0.0,35.0,6.8
4348,32.32,0.0,36.1,5.5
4349,20.49,0.0,40.6,6.5
4350,54.23,0.0,41.8,5.6
4351,30.95,0.0,42.1,3.0
4352,51.18,0.0,43.2,1.7
4353,50.88,0.0,44.9,9.4
4354,26.53,0.0,46.3,4.2
4355,34.62,0.0,45.5,5.5
4356,24.58,0.0,46.5,4.0
4357,55.75,0.0,43.5,3.8
4358,27.12,0.0,43.0,8.0
4359,43.16,0.0,44.7,4.1
4360,49.38,0.0,40.8,6.8
4361,63.76,0.0,42.9,1.8
4362,50.90,0.0,38.5,1.9
4363,29.61,0.0,39.4,2.9
4364,59.26,0.0,37.5,1.1
4365,50.68,0.0,35.1,4.9
4366,18.76,0.0,35.4,2.3
4367,51.38,0.0,34.9,3.6
4368,39.62,0.0,35.3,3.5
4369,31.43,0.0,33.3,3.0
4370,31.63,0.0,36.0,1.9
4371,32.73,0.0,37.2,6.0
4372,28.65,0.0,39.2,6.6
4373,39.10,0.0,36.4,6.3
4374,50.94,0.0,40.6,3.8
4375,21.70,0.0,40.3,4.1
4376,15.67,0.0,44.2,2.1
4377,33.75,0.0,42.7,3.9
4378,49.67,0.0,44.0,3.7
4379,43.96,0.0,46.1,5.2
4380,27.46,0.0,43.9,2.7
4381,30.05,0.0,42.6,4.4
4382,15.49,0.0,39.4,3.7
4383,57.16,0.0,43.2,6.5
4384,27.66,0.0,38.8,10.7
4385,34.98,0.0,38.7,7.0
4386,29.50,0.0,39.2,4.2
4387,23.55,0.0,39.3,3.6
4388,26.17,0.0,36.7,5.6
4389,27.41,0.0,34.2,1.6
4390,25.56,0.0,34.7,3.4
4391,43.98,0.0,31.5,5.5
4392,44.50,0.0,35.0,2.3
4393,30.02,0.0,37.8,4.3
4394,34.82,0.0,37.3,6.6
4395,60.03,0.0,34.4,6.6
4396,17.57,0.0,35.4,2.2
4397,61.25,0.0,36.4,2.2
4398,63.00,0.0,37.7,3.3
4399,45.42,0.0,39.4,7.8
4400,39.47,0.0,40.9,3.3
4401,39.50,0.0,44.0,4.5
4402,18.40,0.0,45.4,4.6
4403,41.87,0.0,42.9,4.7
4404,51.48,0.0,42.3,5.0
4405,20.11,0.0,45.7,8.6
4406,22.18,0.0,45.5,4.2
4407,59.48,0.0,45.2,2.9
4408,30.14,0.0,41.1,5.2
4409,47.71,0.0,39.3,1.1
4410,22.39,0.0,40.9,3.9
4411,43.27,0.0,40.7,1.9
4412,42.94,0.0,37.3,3.7
4413,14.46,0.0,38.2,7.9
4414,45.08,0.0,34.7,1.4
4415,26.67,0.0,34.3,2.5
4416,37.87,0.0,36.7,4.7
4417,30.01,0.0,35.0,6.6
4418,49.03,0.0,36.4,8.1
4419,51.87,0.0,34.6,3.7
4420,58.55,0.0,36.5,2.6
4421,55.17,0.0,36.0,4.5
4422,50.67,0.0,39.6,4.0
4423,31.40,0.0,39.8,7.1
4424,30.97,0.0,42.6,6.6
4425,27.38,0.0,42.7,4.8
4426,24.56,0.0,46.7,2.6
4427,17.73,0.0,44.9,3.2
4428,42.14,0.0,44.7,4.7
4429,32.77,0.0,43.4,8.7
4430,35.63,0.0,44.0,3.0
4431,43.80,0.0,44.2,5.5
4432,33.68,0.0,39.8,6.7
4433,28.61,0.0,42.5,12.8
4434,30.66,0.0,40.9,7.7
4435,26.13,0.0,38.7,3.4
4436,49.78,0.0,38.8,1.1
4437,19.33,0.0,35.0,2.4
4438,39.51,0.0,32.9,3.2
4439,34.62,0.0,35.4,2.9
4440,19.22,0.0,32.2,3.0
4441,30.74,0.0,32.9,1.8
4442,42.66,0.0,33.7,5.3
4443,30.67,0.0,35.9,4.5
4444,24.35,0.0,36.5,1.6
4445,33.83,0.0,36.7,18.8
4446,18.63,0.0,42.6,9.7
4447,26.46,0.0,42.5,6.8
4448,20.98,0.0,42.3,4.2
4449,36.56,0.0,44.4,3.9
4450,50.96,0.0,43.7,5.6
4451,39.37,0.0,47.0,6.1
4452,65.58,0.0,48.3,2.2
4453,50.46,0.0,45.4,6.0
4454,23.31,0.0,41.0,4.5
4455,30.57,0.0,43.4,7.6
4456,38.87,0.0,42.1,10.5
4457,24.73,0.0,41.2,2.0
4458,40.01,0.0,41.2,6.3
4459,39.02,0.0,37.4,5.1
4460,37.22,0.0,36.8,8.2
4461,32.00,0.0,36.2,5.0
4462,22.23,0.0,34.5,3.9
4463,38.97,0.0,35.7,4.3
4464,34.15,0.0,32.9,2.0
4465,24.61,0.0,35.3,3.8
4466,33.90,0.0,36.7,6.6
4467,28.70,0.0,37.2,6.4
4468,40.38,0.0,36.9,4.0
4469,40.50,0.0,40.0,10.9
4470,26.83,0.0,37.3,4.1
4471,32.47,0.0,41.2,7.9
4472,27.36,0.0,46.4,2.0
4473,59.00,0.0,45.2,5.9
4474,29.02,0.0,44.7,4.7
4475,37.24,0.0,45.7,3.7
4476,68.26,0.0,44.8,6.3
4477,12.09,0.0,44.3,5.1
4478,42.85,0.0,44.8,5.8
4479,40.66,0.0,43.8,6.2
4480,25.91,0.0,43.9,3.1
4481,19.10,0.0,40.7,12.9
4482,27.71,0.0,39.7,11.2
4483,29.72,0.0,40.2,4.3
4484,37.84,0.0,36.0,6.0
4485,19.11,0.0,36.1,2.8
4486,22.49,0.0,36.7,2.1
4487,27.40,0.0,33.3,6.4
4488,74.40,0.0,34.5,10.8
4489,28.49,0.0,31.7,3.8
4490,24.01,0.0,34.4,5.3
4491,45.47,0.0,34.7,2.6
4492,17.26,0.0,36.1,1.8
4493,23.36,0.0,40.5,3.3
4494,14.98,0.0,36.5,4.3
4495,31.92,0.0,42.0,8.1
4496,26.28,0.0,41.3,2.1
4497,56.34,0.0,43.5,2.4
4498,35.88,0.0,42.5,2.4
4499,32.28,0.0,45.6,9.9
4500,22.18,0.0,43.7,12.0
4501,29.83,0.0,42.2,14.2
4502,47.85,0.0,43.6,9.9
4503,22.60,0.0,42.6,5.3
4504,46.84,0.0,40.8,4.4
4505,20.96,0.0,40.7,6.9
4506,30.33,0.0,38.0,4.0
4507,44.22,0.0,37.5,11.2
4508,42.35,0.0,38.0,6.3
4509,23.36,0.0,36.9,3.8
4510,26.19,0.0,35.1,3.1
4511,32.07,0.0,34.3,4.9
4512,66.68,0.0,36.5,4.1
4513,65.52,0.0,36.4,6.8
4514,52.28,0.0,35.1,5.3
4515,47.12,0.0,32.2,4.8
4516,19.26,0.0,38.0,18.6
4517,53.96,0.0,37.8,7.3
4518,21.52,0.0,38.7,6.3
4519,22.40,0.0,40.1,3.1
4520,37.90,0.0,44.0,1.5
4521,33.24,0.0,43.6,26.3
4522,32.87,0.0,44.1,3.9
4523,20.02,0.0,43.6,2.1
4524,28.45,0.0,46.3,4.1
4525,19.79,0.0,44.0,6.2
4526,52.22,0.0,46.3,6.0
4527,15.21,0.0,43.1,2.0
4528,41.89,0.0,43.7,0.6
4529,28.33,0.0,39.3,9.8
4530,19.20,0.0,38.9,11.6
4531,41.41,0.0,41.1,10.4
4532,44.33,0.0,39.2,4.2
4533,29.54,0.0,38.0,2.4
4534,58.14,0.0,35.3,7.0
4535,24.99,0.0,36.2,4.9
4536,55.30,0.0,37.3,6.1
4537,53.06,0.0,36.7,4.7
4538,16.58,0.0,34.9,2.7
4539,84.50,0.0,38.1,6.0
4540,36.02,0.0,36.2,4.7
4541,40.44,0.0,35.9,2.9
4542,19.63,0.0,38.4,4.1
4543,68.94,0.0,40.3,5.6
4544,32.17,0.0,42.5,3.2
4545,26.17,0.0,43.5,11.3
4546,35.83,0.0,42.3,2.1
4547,29.96,0.0,42.3,1.3
4548,40.98,0.0,44.6,5.7
4549,21.66,0.0,41.1,2.3
4550,54.05,0.0,45.1,5.9
4551,57.93,0.0,42.7,7.5
4552,38.31,0.0,39.8,3.2
4553,42.28,0.0,40.5,8.8
4554,20.43,0.0,40.1,2.2
4555,21.12,0.0,38.5,6.3
4556,32.45,0.0,38.8,1.0
4557,22.57,0.0,36.6,4.0
4558,10.14,0.0,35.3,4.2
4559,40.16,0.0,34.1,5.2
4560,63.45,0.0,33.1,5.1
4561,40.88,0.0,34.0,15.7
4562,32.89,0.0,36.8,11.2
4563,52.64,0.0,34.8,2.2
4564,38.44,0.0,40.6,5.8
4565,23.98,0.0,36.8,3.0
4566,22.34,0.0,41.1,10.6
4567,21.73,0.0,43.0,5.9
4568,28.24,0.0,39.4,4.1
4569,44.90,0.0,44.6,11.9
4570,38.73,0.0,43.1,8.6
4571,58.44,0.0,41.7,3.9
4572,30.87,0.0,41.9,4.1
4573,24.55,0.0,45.4,7.3
4574,50.23,0.0,45.5,4.2
4575,26.96,0.0,42.7,2.3
4576,38.37,0.0,44.3,3.5
4577,41.89,0.0,37.9,5.5
4578,77.58,0.0,39.5,5.4
4579,27.43,0.0,38.9,1.8
4580,52.92,0.0,37.6,3.6
4581,30.96,0.0,32.9,2.8
4582,54.35,0.0,35.8,10.8
4583,28.77,0.0,34.2,4.7
4584,42.67,0.0,35.0,6.0
4585,92.07,0.0,32.5,2.8
4586,19.76,0.0,37.0,6.8
4587,48.85,0.0,36.4,3.0
4588,54.47,0.0,37.1,4.2
4589,27.77,0.0,39.3,2.3
4590,61.79,0.0,40.5,5.5
4591,20.67,0.0,41.7,0.9
4592,46.40,0.0,42.2,23.4
4593,38.44,0.0,42.9,7.7
4594,47.49,0.0,42.9,3.8
4595,31.49,0.0,43.0,9.6
4596,49.22,0.0,44.0,6.6
4597,50.93,0.0,45.3,3.0
4598,15.72,0.0,44.9,3.5
4599,28.03,0.0,39.1,1.9
4600,34.06,0.0,42.9,3.9
4601,30.03,0.0,37.9,3.3
4602,41.00,0.0,38.7,3.5
4603,15.58,0.0,39.2,2.8
4604,29.52,0.0,35.8,5.2
4605,36.31,0.0,34.9,3.2
4606,36.02,0.0,34.1,2.4
4607,21.50,0.0,34.5,5.6
4608,75.04,0.0,32.5,5.2
4609,23.09,0.0,35.1,1.8
4610,35.92,0.0,36.4,4.4
4611,27.24,0.0,38.3,6.6
4612,47.81,0.0,36.0,2.3
4613,58.95,0.0,39.9,4.1
4614,38.25,0.0,39.0,1.9
4615,41.14,0.0,39.8,18.7
4616,27.17,0.0,41.8,9.3
4617,25.34,0.0,42.7,2.6
4618,13.12,0.0,43.8,6.3
4619,24.00,0.0,41.5,3.8
4620,23.39,0.0,44.2,4.4
4621,38.70,0.0,42.9,8.6
4622,19.99,0.0,46.1,8.2
4623,24.88,0.0,41.4,3.4
4624,50.16,0.0,40.6,2.7
4625,22.06,0.0,39.4,8.1
4626,21.21,0.0,38.6,3.1
4627,67.43,0.0,38.7,13.3
4628,71.27,0.0,35.3,14.8
4629,31.34,0.0,36.4,5.2
4630,46.09,0.0,33.2,3.1
4631,42.53,0.0,35.5,1.1
4632,43.01,0.0,35.7,3.4
4633,27.86,0.0,32.0,1.8
4634,36.66,0.0,34.0,4.0
4635,36.40,0.0,36.6,6.9
4636,40.14,0.0,35.3,4.4
4637,34.92,0.0,38.4,5.3
4638,37.51,0.0,37.8,3.3
4639,27.02,0.0,41.2,2.3
4640,25.63,0.0,41.9,9.2
4641,47.62,0.0,43.9,2.5
4642,32.03,0.0,43.7,1.9
4643,26.10,0.0,45.1,5.2
4644,85.42,0.0,44.4,2.5
4645,79.64,0.0,44.1,5.3
4646,20.46,0.0,46.3,5.7
4647,30.04,0.0,41.9,6.3
4648,59.39,0.0,41.4,3.5
4649,23.60,0.0,39.5,4.1
4650,23.96,0.0,38.4,2.9
4651,35.36,0.0,37.2,7.1
4652,43.23,0.0,36.7,3.4
4653,22.21,0.0,35.1,1.7
4654,46.70,0.0,35.5,3.5
4655,61.83,0.0,33.8,4.7
4656,23.76,0.0,34.9,3.3
4657,27.03,0.0,35.3,3.1
4658,43.26,0.0,34.4,5.9
4659,26.16,0.0,32.8,6.6
4660,13.78,0.0,37.1,1.7
4661,30.96,0.0,38.2,9.4
4662,29.41,0.0,37.9,3.1
4663,22.14,0.0,38.6,4.7
4664,48.45,0.0,41.0,5.7
4665,30.54,0.0,42.0,7.1
4666,51.35,0.0,43.2,2.8
4667,14.46,0.0,43.6,4.6
4668,12.85,0.0,43.8,3.2
4669,44.99,0.0,40.2,3.4
4670,17.92,0.0,44.7,5.3
4671,20.34,0.0,40.8,2.6
4672,21.55,0.0,40.6,6.3
4673,68.71,0.0,38.3,3.4
4674,43.60,0.0,42.2,4.3
4675,15.84,0.0,38.0,4.3
4676,28.60,0.0,35.9,2.9
4677,31.82,0.0,33.4,5.0
4678,19.59,0.0,35.1,21.3
4679,28.72,0.0,33.7,10.7
4680,22.73,0.0,33.9,3.0
4681,60.70,0.0,35.5,1.1
4682,30.96,0.0,32.1,1.4
4683,17.30,0.0,36.4,1.3
4684,35.26,0.0,34.5,2.9
4685,39.28,0.0,38.6,3.3
4686,24.54,0.0,39.4,2.8
4687,40.71,0.0,36.5,1.1
4688,33.73,0.0,41.3,3.7
4689,26.41,0.0,40.9,8.2
4690,29.43,0.0,44.7,11.6
4691,31.70,0.0,43.9,6.0
4692,9.82,0.0,42.0,4.0
4693,30.94,0.0,42.8,2.0
4694,48.06,0.0,45.0,6.6
4695,28.69,0.0,41.7,1.3
4696,49.26,0.0,39.9,2.5
4697,19.57,0.0,42.2,2.0
4698,17.32,0.0,39.1,6.0
4699,18.35,0.0,37.3,6.4
4700,35.66,0.0,34.8,2.7
4701,38.95,0.0,33.5,4.0
4702,19.75,0.0,36.1,8.1
4703,35.19,0.0,32.9,2.6
4704,29.43,0.0,33.0,2.8
4705,28.80,0.0,34.6,8.9
4706,26.66,0.0,35.9,4.5
4707,35.23,0.0,34.7,6.9
4708,13.59,0.0,34.9,4.7
4709,14.96,0.0,34.9,8.4
4710,30.36,0.0,41.7,5.4
4711,43.77,0.0,41.1,3.2
4712,36.51,0.0,42.1,4.7
4713,46.34,0.0,39.6,8.9
4714,41.65,0.0,42.3,3.6
4715,12.83,0.0,43.8,8.2
4716,22.42,0.0,42.9,3.8
4717,73.42,0.0,42.1,3.4
4718,27.33,0.0,41.1,7.2
4719,57.67,0.0,42.1,2.7
4720,12.86,0.0,40.6,10.4
4721,20.63,0.0,39.2,8.7
4722,30.77,0.0,37.8,2.2
4723,43.04,0.0,37.8,7.8
4724,18.66,0.0,33.9,7.6
4725,32.50,0.0,36.4,4.2
4726,32.10,0.0,32.5,4.9
4727,44.99,0.0,34.6,1.9
4728,31.33,0.0,29.9,8.8
4729,21.52,0.0,33.9,2.9
4730,33.17,0.0,33.7,1.3
4731,59.46,0.0,36.5,3.2
4732,23.61,0.0,35.3,2.6
4733,32.40,0.0,38.0,5.1
4734,22.58,0.0,38.6,10.7
4735,57.12,0.0,38.6,5.4
4736,25.22,0.0,40.0,7.2
4737,49.75,0.0,41.8,17.1
4738,40.40,0.0,44.5,3.8
4739,14.94,0.0,44.0,1.3
4740,41.87,0.0,42.5,2.5
4741,25.41,0.0,43.4,5.4
4742,32.20,0.0,40.8,2.6
4743,22.21,0.0,41.0,7.3
4744,103.11,0.0,41.0,2.2
4745,38.51,0.0,38.0,2.2
4746,48.74,0.0,37.9,2.0
4747,28.49,0.0,39.3,18.0
4748,31.25,0.0,34.7,4.0
4749,15.34,0.0,36.7,3.7
4750,37.56,0.0,32.8,7.5
4751,19.50,0.0,30.8,6.6
4752,25.84,0.0,34.3,10.8
4753,24.77,0.0,30.9,14.1
4754,16.83,0.0,34.3,9.2
4755,27.36,0.0,33.7,6.1
4756,45.77,0.0,38.0,3.4
4757,18.94,0.0,38.5,7.9
4758,39.07,0.0,39.2,9.7
4759,32.93,0.0,39.9,3.6
4760,31.70,0.0,41.6,3.9
4761,14.42,0.0,43.7,9.3
4762,25.03,0.0,40.9,0.8
4763,66.21,0.0,41.5,6.5
4764,24.64,0.0,43.5,2.9
4765,39.74,0.0,43.3,2.8
4766,26.39,0.0,45.2,2.8
4767,19.29,0.0,43.0,1.7
4768,25.29,0.0,39.5,3.8
4769,56.37,0.0,39.3,7.2
4770,52.53,0.0,38.5,2.7
4771,18.92,0.0,34.3,4.8
4772,25.46,0.0,35.3,2.2
4773,20.00,0.0,33.7,1.4
4774,26.74,0.0,32.8,0.7
4775,41.79,0.0,31.6,5.2
4776,35.88,0.0,32.9,7.8
4777,54.88,0.0,36.4,5.8
4778,87.11,0.0,31.8,2.0
4779,36.54,0.0,33.6,11.5
4780,47.58,0.0,37.5,6.9
4781,74.91,0.0,38.8,8.5
4782,22.47,0.0,35.7,8.3
4783,57.40,0.0,39.0,6.7
4784,26.39,0.0,41.4,3.8
4785,42.65,0.0,42.3,2.7
4786,24.04,0.0,42.1,6.0
4787,60.29,0.0,44.7,3.1
4788,39.37,0.0,44.3,5.1
4789,31.79,0.0,42.4,4.6
4790,32.77,0.0,40.4,3.3
4791,100.50,0.0,43.5,5.1
4792,32.39,0.0,44.8,5.7
4793,17.11,0.0,38.7,4.0
4794,27.02,0.0,40.6,1.1
4795,49.78,0.0,37.3,4.2
4796,69.87,0.0,36.1,3.2
4797,43.78,0.0,37.6,2.2
4798,17.71,0.0,36.4,13.6
4799,24.88,0.0,31.8,2.8
4800,27.86,0.0,33.6,9.7
4801,37.18,0.0,34.7,4.5
4802,33.45,0.0,33.0,4.1
4803,48.41,0.0,36.0,6.3
4804,24.75,0.0,33.8,13.0
4805,32.18,0.0,36.5,4.5
4806,25.50,0.0,40.6,3.3
4807,37.02,0.0,40.2,6.4
4808,24.10,0.0,41.9,8.4
4809,38.71,0.0,41.9,6.1
4810,43.43,0.0,42.1,7.6
4811,41.12,0.0,44.6,8.5
4812,27.61,0.0,46.0,8.7
4813,56.85,0.0,44.4,4.4
4814,35.88,0.0,42.0,10.3
4815,49.96,0.0,44.3,3.8
4816,75.00,0.0,41.8,10.2
4817,64.95,0.0,37.9,11.8
4818,28.71,0.0,38.3,7.6
4819,53.84,0.0,37.0,8.5
4820,85.78,0.0,36.2,8.2
4821,74.28,0.0,32.7,4.7
4822,20.62,0.0,33.1,6.4
4823,27.73,0.0,33.5,11.9
4824,49.06,0.0,32.0,2.5
4825,52.57,0.0,32.8,9.8
4826,42.68,0.0,36.1,1.1
4827,36.93,0.0,33.6,3.2
4828,62.37,0.0,36.5,4.9
4829,29.80,0.0,37.8,4.3
4830,40.09,0.0,37.0,8.3
4831,35.64,0.0,38.6,1.8
4832,22.17,0.0,41.1,6.4
4833,40.98,0.0,42.4,2.7
4834,24.44,0.0,41.1,7.8
4835,55.84,0.0,44.2,2.3
4836,23.44,0.0,44.4,5.6
4837,22.61,0.0,43.1,10.4
4838,30.74,0.0,41.6,3.0
4839,55.32,0.0,42.6,4.4
4840,29.61,0.0,40.3,4.2
4841,32.88,0.0,40.0,3.6
4842,41.67,0.0,40.4,4.3
4843,28.86,0.0,37.4,1.8
4844,11.36,0.0,34.5,6.0
4845,32.31,0.0,32.3,3.8
4846,30.52,0.0,34.0,4.1
4847,27.99,0.0,33.6,7.7
4848,32.20,0.0,31.3,3.1
4849,32.11,0.0,30.9,4.6
4850,26.82,0.0,33.5,1.0
4851,30.61,0.0,33.3,15.3
4852,41.53,0.0,37.7,9.8
4853,55.55,0.0,35.7,3.6
4854,26.36,0.0,36.7,14.1
4855,51.91,0.0,39.2,5.8
4856,39.68,0.0,39.6,1.2
4857,18.95,0.0,40.1,2.7
4858,40.64,0.0,43.2,6.2
4859,37.63,0.0,43.8,3.3
4860,42.28,0.0,44.0,3.3
4861,25.86,0.0,43.8,5.7
4862,19.62,0.0,44.9,7.9
4863,16.05,0.0,39.4,2.8
4864,37.04,0.0,39.8,14.4
4865,47.23,0.0,38.4,4.1
4866,41.54,0.0,38.1,4.4
4867,42.80,0.0,33.5,4.2
4868,61.70,0.0,35.7,2.1
4869,39.88,0.0,34.0,2.9
4870,30.86,0.0,34.5,1.9
4871,69.65,0.0,36.4,2.0
4872,27.47,0.0,32.9,2.4
4873,25.06,0.0,32.5,3.5
4874,54.74,0.0,33.4,2.6
4875,16.17,0.0,34.4,3.3
4876,22.60,0.0,35.3,4.7
4877,25.47,0.0,36.5,2.8
4878,21.09,0.0,38.5,4.4
4879,34.78,0.0,40.5,11.8
4880,72.09,0.0,40.1,3.2
4881,29.54,0.0,41.4,3.7
4882,17.71,0.0,43.3,5.6
4883,18.46,0.0,43.8,7.9
4884,40.08,0.0,44.2,3.4
4885,32.74,0.0,45.4,2.8
4886,47.40,0.0,45.7,6.8
4887,37.39,0.0,45.2,7.0
4888,25.32,0.0,40.2,3.0
4889,21.85,0.0,39.9,5.3
4890,23.24,0.0,37.5,9.3
4891,33.87,0.0,36.0,11.7
4892,17.26,0.0,36.6,9.1
4893,18.87,0.0,33.7,5.7
4894,31.22,0.0,34.6,3.6
4895,27.83,0.0,32.3,3.8
4896,39.85,0.0,30.8,4.2
4897,30.22,0.0,32.5,4.7
4898,27.77,0.0,34.5,7.2
4899,38.82,0.0,33.4,3.8
4900,34.40,0.0,35.7,3.8
4901,35.42,0.0,34.7,7.1
4902,10.81,0.0,36.2,2.1
4903,28.44,0.0,40.6,5.8
4904,30.45,0.0,39.2,4.6
4905,39.80,0.0,42.6,4.2
4906,59.29,0.0,41.4,2.7
4907,22.33,0.0,42.2,3.6
4908,24.41,0.0,44.0,6.0
4909,52.34,0.0,46.1,4.5
4910,31.07,0.0,41.3,7.6
4911,36.99,0.0,44.2,7.2
4912,21.23,0.0,39.8,2.2
4913,26.48,0.0,38.7,1.2
4914,30.13,0.0,42.4,4.9
4915,67.95,0.0,36.2,3.7
4916,45.55,0.0,35.0,3.9
4917,27.06,0.0,35.2,4.4
4918,30.80,0.0,33.5,2.8
4919,33.23,0.0,33.6,5.0
4920,28.21,0.0,32.1,5.3
4921,32.64,0.0,32.6,3.3
4922,71.12,0.0,33.5,5.3
4923,50.56,0.0,33.2,2.3
4924,31.36,0.0,37.7,3.7
4925,54.70,0.0,36.2,3.7
4926,21.44,0.0,38.5,10.3
4927,47.19,0.0,40.4,5.2
4928,19.59,0.0,40.8,8.7
4929,15.26,0.0,39.3,4.5
4930,34.09,0.0,43.4,3.1
4931,34.10,0.0,42.8,4.1
4932,44.06,0.0,42.8,2.6
4933,44.50,0.0,40.9,4.0
4934,59.63,0.0,42.7,9.9
4935,32.77,0.0,39.3,6.6
4936,33.05,0.0,37.9,6.6
4937,52.57,0.0,38.9,7.2
4938,20.64,0.0,38.0,4.2
4939,31.41,0.0,35.1,4.4
4940,24.86,0.0,34.2,4.2
4941,22.03,0.0,35.6,7.1
4942,39.99,0.0,34.9,4.0
4943,23.35,0.0,33.3,2.4
4944,26.78,0.0,33.8,3.3
4945,33.29,0.0,34.0,18.5
4946,37.94,0.0,31.4,8.1
4947,54.64,0.0,34.1,3.2
4948,47.57,0.0,34.7,1.4
4949,45.83,0.0,36.5,6.1
4950,23.22,0.0,34.4,6.9
4951,71.20,0.0,38.9,10.0
4952,29.05,0.0,40.9,4.7
4953,24.32,0.0,39.9,3.8
4954,24.57,0.0,42.1,7.8
4955,14.15,0.0,44.1,7.1
4956,39.72,0.0,40.1,7.5
4957,16.20,0.0,41.6,2.1
4958,18.62,0.0,41.6,9.7
4959,66.88,0.0,38.4,5.1
4960,29.96,15.3,40.4,4.2
4961,10.22,15.3,37.3,3.4
4962,22.15,0.0,34.7,9.6
4963,46.51,0.0,36.1,2.1
4964,17.19,0.0,38.8,1.5
4965,27.11,0.0,32.2,1.9
4966,29.41,0.0,34.0,8.8
4967,18.63,0.0,31.9,3.5
4968,21.30,0.0,34.2,1.0
4969,15.43,0.0,32.4,3.5
4970,39.35,0.0,30.5,8.9
4971,25.74,0.0,36.2,2.2
4972,14.14,0.0,35.0,5.0
4973,46.02,0.0,35.0,2.6
4974,45.63,0.0,38.7,14.5
4975,37.90,0.0,38.9,3.2
4976,57.41,0.0,39.9,1.9
4977,48.54,0.0,37.8,4.9
4978,39.77,0.0,39.4,3.5
4979,24.47,0.0,42.5,2.8
4980,48.53,0.0,41.4,6.6
4981,30.24,0.0,43.8,4.3
4982,22.58,0.0,39.2,3.1
4983,36.29,0.0,39.9,2.9
4984,33.93,0.0,39.7,2.5
4985,36.69,0.0,38.5,4.3
4986,35.44,0.0,38.4,3.9
