timestamp,congestion_index,avg_speed_mph,travel_time_multiplier
2024-09-23T16:45:00,0.887,11.4,1.44
2024-09-23T17:00:00,0.661,16.1,1.33
2024-09-23T17:15:00,0.814,12.9,1.41
2024-09-23T17:30:00,0.861,11.9,1.43
2024-09-23T17:45:00,0.691,15.5,1.35
2024-09-23T18:00:00,0.696,15.4,1.35
2024-09-23T18:15:00,0.545,18.6,1.27
2024-09-23T18:30:00,0.927,10.5,1.46
2024-09-23T18:45:00,0.741,14.4,1.37
2024-09-23T19:00:00,0.84,12.4,1.42
2024-09-23T19:15:00,0.899,11.1,1.45
2024-09-23T19:30:00,0.709,15.1,1.35
2024-09-23T19:45:00,0.793,13.4,1.4
2024-09-23T20:00:00,0.445,20.7,1.22
2024-09-23T20:15:00,0.668,16.0,1.33
2024-09-23T20:30:00,0.273,24.3,1.14
2024-09-23T20:45:00,0.414,21.3,1.21
2024-09-23T21:00:00,0.28,24.1,1.14
2024-09-23T21:15:00,0.492,19.7,1.25
2024-09-23T21:30:00,0.398,21.6,1.2
2024-09-23T21:45:00,0.426,21.0,1.21
2024-09-23T22:00:00,0.118,27.5,1.06
2024-09-23T22:15:00,0.067,28.6,1.03
2024-09-23T22:30:00,0.14,27.1,1.07
2024-09-23T22:45:00,0.174,26.3,1.09
2024-09-23T23:00:00,0.004,29.9,1.0
2024-09-23T23:15:00,0.108,27.7,1.05
2024-09-23T23:30:00,0.255,24.7,1.13
2024-09-23T23:45:00,0.116,27.6,1.06
2024-09-24T00:00:00,0.151,26.8,1.08
2024-09-24T00:15:00,0.038,29.2,1.02
2024-09-24T00:30:00,0.0,30.0,1.0
2024-09-24T00:45:00,0.215,25.5,1.11
2024-09-24T01:00:00,0.0,30.0,1.0
2024-09-24T01:15:00,0.293,23.8,1.15
2024-09-24T01:30:00,0.156,26.7,1.08
2024-09-24T01:45:00,0.163,26.6,1.08
2024-09-24T02:00:00,0.111,27.7,1.06
2024-09-24T02:15:00,0.022,29.5,1.01
2024-09-24T02:30:00,0.143,27.0,1.07
2024-09-24T02:45:00,0.112,27.6,1.06
2024-09-24T03:00:00,0.036,29.2,1.02
2024-09-24T03:15:00,0.094,28.0,1.05
2024-09-24T03:30:00,0.149,26.9,1.07
2024-09-24T03:45:00,0.052,28.9,1.03
2024-09-24T04:00:00,0.118,27.5,1.06
2024-09-24T04:15:00,0.22,25.4,1.11
2024-09-24T04:30:00,0.259,24.6,1.13
2024-09-24T04:45:00,0.073,28.5,1.04
2024-09-24T05:00:00,0.238,25.0,1.12
2024-09-24T05:15:00,0.073,28.5,1.04
2024-09-24T05:30:00,0.12,27.5,1.06
2024-09-24T05:45:00,0.077,28.4,1.04
2024-09-24T06:00:00,0.492,19.7,1.25
2024-09-24T06:15:00,0.413,21.3,1.21
2024-09-24T06:30:00,0.448,20.6,1.22
2024-09-24T06:45:00,0.281,24.1,1.14
2024-09-24T07:00:00,0.842,12.3,1.42
2024-09-24T07:15:00,0.63,16.8,1.31
2024-09-24T07:30:00,0.708,15.1,1.35
2024-09-24T07:45:00,0.748,14.3,1.37
2024-09-24T08:00:00,0.662,16.1,1.33
2024-09-24T08:15:00,0.755,14.1,1.38
2024-09-24T08:30:00,0.527,18.9,1.26
2024-09-24T08:45:00,0.568,18.1,1.28
2024-09-24T09:00:00,0.592,17.6,1.3
2024-09-24T09:15:00,0.817,12.8,1.41
2024-09-24T09:30:00,0.726,14.8,1.36
2024-09-24T09:45:00,0.647,16.4,1.32
2024-09-24T10:00:00,0.471,20.1,1.24
2024-09-24T10:15:00,0.305,23.6,1.15
2024-09-24T10:30:00,0.54,18.7,1.27
2024-09-24T10:45:00,0.438,20.8,1.22
2024-09-24T11:00:00,0.404,21.5,1.2
2024-09-24T11:15:00,0.511,19.3,1.26
2024-09-24T11:30:00,0.492,19.7,1.25
2024-09-24T11:45:00,0.458,20.4,1.23
2024-09-24T12:00:00,0.426,21.1,1.21
2024-09-24T12:15:00,0.432,20.9,1.22
2024-09-24T12:30:00,0.413,21.3,1.21
2024-09-24T12:45:00,0.316,23.4,1.16
2024-09-24T13:00:00,0.215,25.5,1.11
2024-09-24T13:15:00,0.492,19.7,1.25
2024-09-24T13:30:00,0.463,20.3,1.23
2024-09-24T13:45:00,0.402,21.6,1.2
2024-09-24T14:00:00,0.261,24.5,1.13
2024-09-24T14:15:00,0.572,18.0,1.29
2024-09-24T14:30:00,0.435,20.9,1.22
2024-09-24T14:45:00,0.448,20.6,1.22
2024-09-24T15:00:00,0.366,22.3,1.18
2024-09-24T15:15:00,0.426,21.1,1.21
2024-09-24T15:30:00,0.548,18.5,1.27
2024-09-24T15:45:00,0.358,22.5,1.18
2024-09-24T16:00:00,0.734,14.6,1.37
2024-09-24T16:15:00,0.816,12.9,1.41
2024-09-24T16:30:00,0.763,14.0,1.38
2024-09-24T16:45:00,0.826,12.6,1.41
2024-09-24T17:00:00,0.586,17.7,1.29
2024-09-24T17:15:00,0.707,15.2,1.35
2024-09-24T17:30:00,0.683,15.7,1.34
2024-09-24T17:45:00,0.712,15.0,1.36
2024-09-24T18:00:00,0.629,16.8,1.31
2024-09-24T18:15:00,0.651,16.3,1.33
2024-09-24T18:30:00,0.655,16.2,1.33
2024-09-24T18:45:00,0.839,12.4,1.42
2024-09-24T19:00:00,0.856,12.0,1.43
2024-09-24T19:15:00,0.636,16.6,1.32
2024-09-24T19:30:00,0.759,14.1,1.38
2024-09-24T19:45:00,0.883,11.4,1.44
2024-09-24T20:00:00,0.394,21.7,1.2
2024-09-24T20:15:00,0.496,19.6,1.25
2024-09-24T20:30:00,0.401,21.6,1.2
2024-09-24T20:45:00,0.432,20.9,1.22
2024-09-24T21:00:00,0.428,21.0,1.21
2024-09-24T21:15:00,0.427,21.0,1.21
2024-09-24T21:30:00,0.431,21.0,1.22
2024-09-24T21:45:00,0.473,20.1,1.24
2024-09-24T22:00:00,0.11,27.7,1.05
2024-09-24T22:15:00,0.211,25.6,1.11
2024-09-24T22:30:00,0.015,29.7,1.01
2024-09-24T22:45:00,0.051,28.9,1.03
2024-09-24T23:00:00,0.266,24.4,1.13
2024-09-24T23:15:00,0.0,30.0,1.0
2024-09-24T23:30:00,0.116,27.6,1.06
2024-09-24T23:45:00,0.121,27.5,1.06
2024-09-25T00:00:00,0.07,28.5,1.04
2024-09-25T00:15:00,0.206,25.7,1.1
2024-09-25T00:30:00,0.0,30.0,1.0
2024-09-25T00:45:00,0.145,26.9,1.07
2024-09-25T01:00:00,0.142,27.0,1.07
2024-09-25T01:15:00,0.104,27.8,1.05
2024-09-25T01:30:00,0.243,24.9,1.12
2024-09-25T01:45:00,0.165,26.5,1.08
2024-09-25T02:00:00,0.0,30.0,1.0
2024-09-25T02:15:00,0.085,28.2,1.04
2024-09-25T02:30:00,0.079,28.3,1.04
2024-09-25T02:45:00,0.014,29.7,1.01
2024-09-25T03:00:00,0.0,30.0,1.0
2024-09-25T03:15:00,0.182,26.2,1.09
2024-09-25T03:30:00,0.0,30.0,1.0
2024-09-25T03:45:00,0.0,30.0,1.0
2024-09-25T04:00:00,0.081,28.3,1.04
2024-09-25T04:15:00,0.053,28.9,1.03
2024-09-25T04:30:00,0.264,24.5,1.13
2024-09-25T04:45:00,0.145,27.0,1.07
2024-09-25T05:00:00,0.161,26.6,1.08
2024-09-25T05:15:00,0.214,25.5,1.11
2024-09-25T05:30:00,0.335,23.0,1.17
2024-09-25T05:45:00,0.079,28.3,1.04
2024-09-25T06:00:00,0.458,20.4,1.23
2024-09-25T06:15:00,0.328,23.1,1.16
2024-09-25T06:30:00,0.502,19.5,1.25
2024-09-25T06:45:00,0.208,25.6,1.1
2024-09-25T07:00:00,0.89,11.3,1.45
2024-09-25T07:15:00,0.74,14.5,1.37
2024-09-25T07:30:00,0.685,15.6,1.34
2024-09-25T07:45:00,0.537,18.7,1.27
2024-09-25T08:00:00,0.619,17.0,1.31
2024-09-25T08:15:00,0.711,15.1,1.36
2024-09-25T08:30:00,0.782,13.6,1.39
2024-09-25T08:45:00,0.912,10.8,1.46
2024-09-25T09:00:00,0.666,16.0,1.33
2024-09-25T09:15:00,0.805,13.1,1.4
2024-09-25T09:30:00,0.685,15.6,1.34
2024-09-25T09:45:00,0.573,18.0,1.29
2024-09-25T10:00:00,0.349,22.7,1.17
2024-09-25T10:15:00,0.407,21.5,1.2
2024-09-25T10:30:00,0.283,24.1,1.14
2024-09-25T10:45:00,0.312,23.5,1.16
2024-09-25T11:00:00,0.487,19.8,1.24
2024-09-25T11:15:00,0.396,21.7,1.2
2024-09-25T11:30:00,0.571,18.0,1.29
2024-09-25T11:45:00,0.386,21.9,1.19
2024-09-25T12:00:00,0.267,24.4,1.13
2024-09-25T12:15:00,0.255,24.6,1.13
2024-09-25T12:30:00,0.294,23.8,1.15
2024-09-25T12:45:00,0.196,25.9,1.1
2024-09-25T13:00:00,0.297,23.8,1.15
2024-09-25T13:15:00,0.199,25.8,1.1
2024-09-25T13:30:00,0.106,27.8,1.05
2024-09-25T13:45:00,0.35,22.7,1.17
2024-09-25T14:00:00,0.379,22.0,1.19
2024-09-25T14:15:00,0.361,22.4,1.18
2024-09-25T14:30:00,0.399,21.6,1.2
2024-09-25T14:45:00,0.511,19.3,1.26
2024-09-25T15:00:00,0.438,20.8,1.22
2024-09-25T15:15:00,0.438,20.8,1.22
2024-09-25T15:30:00,0.445,20.6,1.22
2024-09-25T15:45:00,0.46,20.3,1.23
2024-09-25T16:00:00,0.616,17.1,1.31
2024-09-25T16:15:00,0.816,12.9,1.41
2024-09-25T16:30:00,1.0,9.0,1.5
2024-09-25T16:45:00,0.653,16.3,1.33
2024-09-25T17:00:00,0.86,11.9,1.43
2024-09-25T17:15:00,0.725,14.8,1.36
2024-09-25T17:30:00,0.781,13.6,1.39
2024-09-25T17:45:00,0.774,13.8,1.39
2024-09-25T18:00:00,0.808,13.0,1.4
2024-09-25T18:15:00,0.889,11.3,1.44
2024-09-25T18:30:00,0.616,17.1,1.31
2024-09-25T18:45:00,0.781,13.6,1.39
2024-09-25T19:00:00,0.776,13.7,1.39
2024-09-25T19:15:00,0.675,15.8,1.34
2024-09-25T19:30:00,0.781,13.6,1.39
2024-09-25T19:45:00,0.68,15.7,1.34
2024-09-25T20:00:00,0.251,24.7,1.13
2024-09-25T20:15:00,0.318,23.3,1.16
2024-09-25T20:30:00,0.541,18.6,1.27
2024-09-25T20:45:00,0.345,22.8,1.17
2024-09-25T21:00:00,0.27,24.3,1.13
2024-09-25T21:15:00,0.384,21.9,1.19
2024-09-25T21:30:00,0.477,20.0,1.24
2024-09-25T21:45:00,0.371,22.2,1.19
2024-09-25T22:00:00,0.088,28.2,1.04
2024-09-25T22:15:00,0.0,30.0,1.0
2024-09-25T22:30:00,0.12,27.5,1.06
2024-09-25T22:45:00,0.0,30.0,1.0
2024-09-25T23:00:00,0.091,28.1,1.05
2024-09-25T23:15:00,0.101,27.9,1.05
2024-09-25T23:30:00,0.142,27.0,1.07
2024-09-25T23:45:00,0.113,27.6,1.06
2024-09-26T00:00:00,0.052,28.9,1.03
2024-09-26T00:15:00,0.0,30.0,1.0
2024-09-26T00:30:00,0.041,29.1,1.02
2024-09-26T00:45:00,0.069,28.5,1.03
2024-09-26T01:00:00,0.021,29.6,1.01
2024-09-26T01:15:00,0.241,24.9,1.12
2024-09-26T01:30:00,0.176,26.3,1.09
2024-09-26T01:45:00,0.008,29.8,1.0
2024-09-26T02:00:00,0.022,29.5,1.01
2024-09-26T02:15:00,0.0,30.0,1.0
2024-09-26T02:30:00,0.158,26.7,1.08
2024-09-26T02:45:00,0.0,30.0,1.0
2024-09-26T03:00:00,0.121,27.5,1.06
2024-09-26T03:15:00,0.045,29.1,1.02
2024-09-26T03:30:00,0.025,29.5,1.01
2024-09-26T03:45:00,0.098,27.9,1.05
2024-09-26T04:00:00,0.0,30.0,1.0
2024-09-26T04:15:00,0.118,27.5,1.06
2024-09-26T04:30:00,0.0,30.0,1.0
2024-09-26T04:45:00,0.204,25.7,1.1
2024-09-26T05:00:00,0.203,25.7,1.1
2024-09-26T05:15:00,0.0,30.0,1.0
2024-09-26T05:30:00,0.0,30.0,1.0
2024-09-26T05:45:00,0.0,30.0,1.0
2024-09-26T06:00:00,0.216,25.5,1.11
2024-09-26T06:15:00,0.465,20.2,1.23
2024-09-26T06:30:00,0.32,23.3,1.16
2024-09-26T06:45:00,0.427,21.0,1.21
2024-09-26T07:00:00,0.659,16.2,1.33
2024-09-26T07:15:00,0.718,14.9,1.36
2024-09-26T07:30:00,0.789,13.4,1.39
2024-09-26T07:45:00,0.725,14.8,1.36
2024-09-26T08:00:00,0.761,14.0,1.38
2024-09-26T08:15:00,0.822,12.7,1.41
2024-09-26T08:30:00,0.689,15.5,1.34
2024-09-26T08:45:00,0.676,15.8,1.34
2024-09-26T09:00:00,0.604,17.3,1.3
2024-09-26T09:15:00,0.577,17.9,1.29
2024-09-26T09:30:00,0.588,17.7,1.29
2024-09-26T09:45:00,0.727,14.7,1.36
2024-09-26T10:00:00,0.425,21.1,1.21
2024-09-26T10:15:00,0.197,25.9,1.1
2024-09-26T10:30:00,0.173,26.4,1.09
2024-09-26T10:45:00,0.31,23.5,1.15
2024-09-26T11:00:00,0.445,20.7,1.22
2024-09-26T11:15:00,0.518,19.1,1.26
2024-09-26T11:30:00,0.395,21.7,1.2
2024-09-26T11:45:00,0.321,23.3,1.16
2024-09-26T12:00:00,0.661,16.1,1.33
2024-09-26T12:15:00,0.193,26.0,1.1
2024-09-26T12:30:00,0.305,23.6,1.15
2024-09-26T12:45:00,0.391,21.8,1.2
2024-09-26T13:00:00,0.565,18.1,1.28
2024-09-26T13:15:00,0.317,23.4,1.16
2024-09-26T13:30:00,0.475,20.0,1.24
2024-09-26T13:45:00,0.419,21.2,1.21
2024-09-26T14:00:00,0.16,26.6,1.08
2024-09-26T14:15:00,0.183,26.1,1.09
2024-09-26T14:30:00,0.406,21.5,1.2
2024-09-26T14:45:00,0.292,23.9,1.15
2024-09-26T15:00:00,0.329,23.1,1.16
2024-09-26T15:15:00,0.24,25.0,1.12
2024-09-26T15:30:00,0.577,17.9,1.29
2024-09-26T15:45:00,0.391,21.8,1.2
2024-09-26T16:00:00,0.73,14.7,1.36
2024-09-26T16:15:00,0.815,12.9,1.41
2024-09-26T16:30:00,0.929,10.5,1.46
2024-09-26T16:45:00,0.805,13.1,1.4
2024-09-26T17:00:00,0.635,16.7,1.32
2024-09-26T17:15:00,0.817,12.8,1.41
2024-09-26T17:30:00,0.766,13.9,1.38
2024-09-26T17:45:00,0.761,14.0,1.38
2024-09-26T18:00:00,0.807,13.0,1.4
2024-09-26T18:15:00,0.582,17.8,1.29
2024-09-26T18:30:00,0.867,11.8,1.43
2024-09-26T18:45:00,0.886,11.4,1.44
2024-09-26T19:00:00,0.742,14.4,1.37
2024-09-26T19:15:00,0.818,12.8,1.41
2024-09-26T19:30:00,0.958,9.9,1.48
2024-09-26T19:45:00,1.0,9.0,1.5
2024-09-26T20:00:00,0.357,22.5,1.18
2024-09-26T20:15:00,0.148,26.9,1.07
2024-09-26T20:30:00,0.493,19.6,1.25
2024-09-26T20:45:00,0.301,23.7,1.15
2024-09-26T21:00:00,0.361,22.4,1.18
2024-09-26T21:15:00,0.328,23.1,1.16
2024-09-26T21:30:00,0.291,23.9,1.15
2024-09-26T21:45:00,0.315,23.4,1.16
2024-09-26T22:00:00,0.133,27.2,1.07
2024-09-26T22:15:00,0.315,23.4,1.16
2024-09-26T22:30:00,0.133,27.2,1.07
2024-09-26T22:45:00,0.109,27.7,1.05
2024-09-26T23:00:00,0.078,28.4,1.04
2024-09-26T23:15:00,0.205,25.7,1.1
2024-09-26T23:30:00,0.143,27.0,1.07
2024-09-26T23:45:00,0.013,29.7,1.01
2024-09-27T00:00:00,0.138,27.1,1.07
2024-09-27T00:15:00,0.203,25.7,1.1
2024-09-27T00:30:00,0.175,26.3,1.09
2024-09-27T00:45:00,0.038,29.2,1.02
2024-09-27T01:00:00,0.18,26.2,1.09
2024-09-27T01:15:00,0.015,29.7,1.01
2024-09-27T01:30:00,0.0,30.0,1.0
2024-09-27T01:45:00,0.187,26.1,1.09
2024-09-27T02:00:00,0.194,25.9,1.1
2024-09-27T02:15:00,0.0,30.0,1.0
2024-09-27T02:30:00,0.027,29.4,1.01
2024-09-27T02:45:00,0.107,27.8,1.05
2024-09-27T03:00:00,0.196,25.9,1.1
2024-09-27T03:15:00,0.083,28.2,1.04
2024-09-27T03:30:00,0.251,24.7,1.13
2024-09-27T03:45:00,0.008,29.8,1.0
2024-09-27T04:00:00,0.067,28.6,1.03
2024-09-27T04:15:00,0.127,27.3,1.06
2024-09-27T04:30:00,0.187,26.1,1.09
2024-09-27T04:45:00,0.0,30.0,1.0
2024-09-27T05:00:00,0.126,27.4,1.06
2024-09-27T05:15:00,0.217,25.4,1.11
2024-09-27T05:30:00,0.135,27.2,1.07
2024-09-27T05:45:00,0.184,26.1,1.09
2024-09-27T06:00:00,0.467,20.2,1.23
2024-09-27T06:15:00,0.339,22.9,1.17
2024-09-27T06:30:00,0.44,20.8,1.22
2024-09-27T06:45:00,0.458,20.4,1.23
2024-09-27T07:00:00,0.808,13.0,1.4
2024-09-27T07:15:00,0.946,10.1,1.47
2024-09-27T07:30:00,0.728,14.7,1.36
2024-09-27T07:45:00,0.829,12.6,1.41
2024-09-27T08:00:00,0.746,14.3,1.37
2024-09-27T08:15:00,0.676,15.8,1.34
2024-09-27T08:30:00,0.595,17.5,1.3
2024-09-27T08:45:00,0.869,11.7,1.43
2024-09-27T09:00:00,0.556,18.3,1.28
2024-09-27T09:15:00,0.761,14.0,1.38
2024-09-27T09:30:00,0.707,15.1,1.35
2024-09-27T09:45:00,0.718,14.9,1.36
2024-09-27T10:00:00,0.466,20.2,1.23
2024-09-27T10:15:00,0.301,23.7,1.15
2024-09-27T10:30:00,0.359,22.5,1.18
2024-09-27T10:45:00,0.37,22.2,1.18
2024-09-27T11:00:00,0.406,21.5,1.2
2024-09-27T11:15:00,0.554,18.4,1.28
2024-09-27T11:30:00,0.473,20.1,1.24
2024-09-27T11:45:00,0.449,20.6,1.22
2024-09-27T12:00:00,0.274,24.2,1.14
2024-09-27T12:15:00,0.486,19.8,1.24
2024-09-27T12:30:00,0.469,20.1,1.23
2024-09-27T12:45:00,0.314,23.4,1.16
2024-09-27T13:00:00,0.562,18.2,1.28
2024-09-27T13:15:00,0.352,22.6,1.18
2024-09-27T13:30:00,0.264,24.5,1.13
2024-09-27T13:45:00,0.309,23.5,1.15
2024-09-27T14:00:00,0.402,21.6,1.2
2024-09-27T14:15:00,0.554,18.4,1.28
2024-09-27T14:30:00,0.446,20.6,1.22
2024-09-27T14:45:00,0.319,23.3,1.16
2024-09-27T15:00:00,0.403,21.5,1.2
2024-09-27T15:15:00,0.414,21.3,1.21
2024-09-27T15:30:00,0.556,18.3,1.28
2024-09-27T15:45:00,0.448,20.6,1.22
2024-09-27T16:00:00,0.89,11.3,1.44
2024-09-27T16:15:00,0.75,14.2,1.38
2024-09-27T16:30:00,0.932,10.4,1.47
2024-09-27T16:45:00,0.676,15.8,1.34
2024-09-27T17:00:00,0.722,14.8,1.36
2024-09-27T17:15:00,0.841,12.3,1.42
2024-09-27T17:30:00,0.778,13.7,1.39
2024-09-27T17:45:00,0.962,9.8,1.48
2024-09-27T18:00:00,0.819,12.8,1.41
2024-09-27T18:15:00,0.802,13.2,1.4
2024-09-27T18:30:00,0.803,13.1,1.4
2024-09-27T18:45:00,0.766,13.9,1.38
2024-09-27T19:00:00,0.988,9.3,1.49
2024-09-27T19:15:00,0.785,13.5,1.39
2024-09-27T19:30:00,0.792,13.4,1.4
2024-09-27T19:45:00,0.664,16.1,1.33
2024-09-27T20:00:00,0.253,24.7,1.13
2024-09-27T20:15:00,0.376,22.1,1.19
2024-09-27T20:30:00,0.476,20.0,1.24
2024-09-27T20:45:00,0.447,20.6,1.22
2024-09-27T21:00:00,0.26,24.5,1.13
2024-09-27T21:15:00,0.483,19.9,1.24
2024-09-27T21:30:00,0.399,21.6,1.2
2024-09-27T21:45:00,0.342,22.8,1.17
2024-09-27T22:00:00,0.053,28.9,1.03
2024-09-27T22:15:00,0.0,30.0,1.0
2024-09-27T22:30:00,0.048,29.0,1.02
2024-09-27T22:45:00,0.332,23.0,1.17
2024-09-27T23:00:00,0.108,27.7,1.05
2024-09-27T23:15:00,0.074,28.4,1.04
2024-09-27T23:30:00,0.024,29.5,1.01
2024-09-27T23:45:00,0.046,29.0,1.02
2024-09-28T00:00:00,0.232,25.1,1.12
2024-09-28T00:15:00,0.147,26.9,1.07
2024-09-28T00:30:00,0.097,28.0,1.05
2024-09-28T00:45:00,0.241,24.9,1.12
2024-09-28T01:00:00,0.216,25.5,1.11
2024-09-28T01:15:00,0.181,26.2,1.09
2024-09-28T01:30:00,0.137,27.1,1.07
2024-09-28T01:45:00,0.22,25.4,1.11
2024-09-28T02:00:00,0.115,27.6,1.06
2024-09-28T02:15:00,0.311,23.5,1.16
2024-09-28T02:30:00,0.229,25.2,1.11
2024-09-28T02:45:00,0.122,27.4,1.06
2024-09-28T03:00:00,0.125,27.4,1.06
2024-09-28T03:15:00,0.229,25.2,1.11
2024-09-28T03:30:00,0.127,27.3,1.06
2024-09-28T03:45:00,0.103,27.8,1.05
2024-09-28T04:00:00,0.303,23.6,1.15
2024-09-28T04:15:00,0.278,24.2,1.14
2024-09-28T04:30:00,0.099,27.9,1.05
2024-09-28T04:45:00,0.197,25.9,1.1
2024-09-28T05:00:00,0.178,26.3,1.09
2024-09-28T05:15:00,0.369,22.3,1.18
2024-09-28T05:30:00,0.142,27.0,1.07
2024-09-28T05:45:00,0.255,24.7,1.13
2024-09-28T06:00:00,0.242,24.9,1.12
2024-09-28T06:15:00,0.209,25.6,1.1
2024-09-28T06:30:00,0.133,27.2,1.07
2024-09-28T06:45:00,0.158,26.7,1.08
2024-09-28T07:00:00,0.233,25.1,1.12
2024-09-28T07:15:00,0.116,27.6,1.06
2024-09-28T07:30:00,0.225,25.3,1.11
2024-09-28T07:45:00,0.182,26.2,1.09
2024-09-28T08:00:00,0.336,23.0,1.17
2024-09-28T08:15:00,0.139,27.1,1.07
2024-09-28T08:30:00,0.065,28.6,1.03
2024-09-28T08:45:00,0.193,25.9,1.1
2024-09-28T09:00:00,0.217,25.4,1.11
2024-09-28T09:15:00,0.387,21.9,1.19
2024-09-28T09:30:00,0.108,27.7,1.05
2024-09-28T09:45:00,0.177,26.3,1.09
2024-09-28T10:00:00,0.54,18.7,1.27
2024-09-28T10:15:00,0.602,17.3,1.3
2024-09-28T10:30:00,0.6,17.4,1.3
2024-09-28T10:45:00,0.581,17.8,1.29
2024-09-28T11:00:00,0.561,18.2,1.28
2024-09-28T11:15:00,0.519,19.1,1.26
2024-09-28T11:30:00,0.491,19.7,1.25
2024-09-28T11:45:00,0.587,17.7,1.29
2024-09-28T12:00:00,0.514,19.2,1.26
2024-09-28T12:15:00,0.223,25.3,1.11
2024-09-28T12:30:00,0.416,21.3,1.21
2024-09-28T12:45:00,0.434,20.9,1.22
2024-09-28T13:00:00,0.363,22.4,1.18
2024-09-28T13:15:00,0.539,18.7,1.27
2024-09-28T13:30:00,0.343,22.8,1.17
2024-09-28T13:45:00,0.419,21.2,1.21
2024-09-28T14:00:00,0.396,21.7,1.2
2024-09-28T14:15:00,0.534,18.8,1.27
2024-09-28T14:30:00,0.356,22.5,1.18
2024-09-28T14:45:00,0.332,23.0,1.17
2024-09-28T15:00:00,0.23,25.2,1.11
2024-09-28T15:15:00,0.239,25.0,1.12
2024-09-28T15:30:00,0.372,22.2,1.19
2024-09-28T15:45:00,0.089,28.1,1.04
2024-09-28T16:00:00,0.091,28.1,1.05
2024-09-28T16:15:00,0.126,27.3,1.06
2024-09-28T16:30:00,0.195,25.9,1.1
2024-09-28T16:45:00,0.205,25.7,1.1
2024-09-28T17:00:00,0.168,26.5,1.08
2024-09-28T17:15:00,0.147,26.9,1.07
2024-09-28T17:30:00,0.279,24.1,1.14
2024-09-28T17:45:00,0.151,26.8,1.08
2024-09-28T18:00:00,0.17,26.4,1.09
2024-09-28T18:15:00,0.201,25.8,1.1
2024-09-28T18:30:00,0.071,28.5,1.04
2024-09-28T18:45:00,0.31,23.5,1.15
2024-09-28T19:00:00,0.741,14.4,1.37
2024-09-28T19:15:00,0.449,20.6,1.22
2024-09-28T19:30:00,0.634,16.7,1.32
2024-09-28T19:45:00,0.536,18.7,1.27
2024-09-28T20:00:00,0.644,16.5,1.32
2024-09-28T20:15:00,0.57,18.0,1.28
2024-09-28T20:30:00,0.471,20.1,1.24
2024-09-28T20:45:00,0.603,17.3,1.3
2024-09-28T21:00:00,0.78,13.6,1.39
2024-09-28T21:15:00,0.398,21.6,1.2
2024-09-28T21:30:00,0.615,17.1,1.31
2024-09-28T21:45:00,0.685,15.6,1.34
2024-09-28T22:00:00,0.486,19.8,1.24
2024-09-28T22:15:00,0.613,17.1,1.31
2024-09-28T22:30:00,0.589,17.6,1.29
2024-09-28T22:45:00,0.695,15.4,1.35
2024-09-28T23:00:00,0.717,14.9,1.36
2024-09-28T23:15:00,0.481,19.9,1.24
2024-09-28T23:30:00,0.605,17.3,1.3
2024-09-28T23:45:00,0.573,18.0,1.29
2024-09-29T00:00:00,0.098,27.9,1.05
2024-09-29T00:15:00,0.249,24.8,1.12
2024-09-29T00:30:00,0.194,25.9,1.1
2024-09-29T00:45:00,0.031,29.3,1.02
2024-09-29T01:00:00,0.351,22.6,1.18
2024-09-29T01:15:00,0.118,27.5,1.06
2024-09-29T01:30:00,0.132,27.2,1.07
2024-09-29T01:45:00,0.062,28.7,1.03
2024-09-29T02:00:00,0.269,24.4,1.13
2024-09-29T02:15:00,0.188,26.1,1.09
2024-09-29T02:30:00,0.237,25.0,1.12
2024-09-29T02:45:00,0.3,23.7,1.15
2024-09-29T03:00:00,0.237,25.0,1.12
2024-09-29T03:15:00,0.357,22.5,1.18
2024-09-29T03:30:00,0.165,26.5,1.08
2024-09-29T03:45:00,0.417,21.3,1.21
2024-09-29T04:00:00,0.325,23.2,1.16
2024-09-29T04:15:00,0.373,22.2,1.19
2024-09-29T04:30:00,0.189,26.0,1.09
2024-09-29T04:45:00,0.013,29.7,1.01
2024-09-29T05:00:00,0.354,22.6,1.18
2024-09-29T05:15:00,0.086,28.2,1.04
2024-09-29T05:30:00,0.343,22.8,1.17
2024-09-29T05:45:00,0.156,26.7,1.08
2024-09-29T06:00:00,0.313,23.4,1.16
2024-09-29T06:15:00,0.161,26.6,1.08
2024-09-29T06:30:00,0.1,27.9,1.05
2024-09-29T06:45:00,0.355,22.5,1.18
2024-09-29T07:00:00,0.495,19.6,1.25
2024-09-29T07:15:00,0.094,28.0,1.05
2024-09-29T07:30:00,0.325,23.2,1.16
2024-09-29T07:45:00,0.319,23.3,1.16
2024-09-29T08:00:00,0.325,23.2,1.16
2024-09-29T08:15:00,0.318,23.3,1.16
2024-09-29T08:30:00,0.236,25.1,1.12
2024-09-29T08:45:00,0.121,27.5,1.06
2024-09-29T09:00:00,0.12,27.5,1.06
2024-09-29T09:15:00,0.339,22.9,1.17
2024-09-29T09:30:00,0.111,27.7,1.06
2024-09-29T09:45:00,0.29,23.9,1.15
2024-09-29T10:00:00,0.598,17.4,1.3
2024-09-29T10:15:00,0.488,19.8,1.24
2024-09-29T10:30:00,0.563,18.2,1.28
2024-09-29T10:45:00,0.571,18.0,1.29
2024-09-29T11:00:00,0.386,21.9,1.19
2024-09-29T11:15:00,0.694,15.4,1.35
2024-09-29T11:30:00,0.602,17.3,1.3
2024-09-29T11:45:00,0.671,15.9,1.34
2024-09-29T12:00:00,0.654,16.3,1.33
